사용월,호선명,지하철역,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,총하차승객수,구
201605,과천선,평촌,22810,16883,6302,68805,
201605,과천선,인덕원,46793,33697,13301,140584,
201605,과천선,정부과천청사,12147,8073,2695,35062,
201605,과천선,과천,11345,7865,2748,33303,
201605,과천선,대공원,539,301,122,1501,
201605,과천선,경마공원,1277,821,308,3683,
201605,과천선,선바위,11494,7378,2318,32684,
201605,공항철도 1호선,영종,3907,2959,1207,11980,
201605,공항철도 1호선,인천국제공항,4670,4869,3655,17864,
201605,공항철도 1호선,공항화물청사,389,287,101,1166,
201605,공항철도 1호선,운서,11099,9579,3342,35119,
201605,공항철도 1호선,청라국제도시,12914,9178,1947,36953,
201605,중앙선,망우,13138,9924,2432,38632,
201605,중앙선,양원,2245,1864,391,6745,
201605,중앙선,구리,30070,21791,5091,87022,
201605,중앙선,도농,19455,16715,4896,60521,
201605,중앙선,양정,807,583,316,2513,
201605,중앙선,덕소,14353,11249,5441,45396,
201605,중앙선,도심,5396,2549,1203,14544,
201605,중앙선,팔당,411,417,116,1355,
201605,중앙선,운길산,918,810,185,2831,
201605,중앙선,양수,2826,2375,726,8753,
201605,중앙선,신원,232,250,87,801,
201605,중앙선,국수,1108,1251,471,3938,
201605,중앙선,아신,1424,1359,591,4798,
201605,중앙선,오빈,513,442,158,1626,
201605,중앙선,양평,6403,4146,2133,19085,
201605,중앙선,원덕,705,497,238,2145,
201605,중앙선,용문,3924,2034,1333,11215,
201605,4호선,이촌,10749,6640,2421,30559,
201605,4호선,동작,3828,2621,1088,11365,
201605,4호선,총신대입구,42975,25240,7899,119089,
201605,4호선,사당,45863,32722,12162,136610,
201605,4호선,남태령,1096,897,367,3456,
201605,5호선,방화,16868,12674,4516,50926,
201605,5호선,개화산,11586,7155,2821,33148,
201605,5호선,김포공항,2233,1113,453,6032,
201605,5호선,송정,18563,11382,3521,52029,
201605,5호선,마곡,7905,5165,1952,22927,
201605,5호선,발산,14264,8849,3243,40620,
201605,5호선,우장산,36395,24770,7024,104584,
201605,5호선,화곡,67611,44242,13328,192792,
201605,5호선,까치산,75220,48897,15090,214427,
201605,5호선,신정,29943,22340,6639,88865,
201605,5호선,목동,40828,27309,9075,118040,
201605,5호선,오목교,33928,22869,7140,97865,
201605,5호선,양평,9055,6384,1987,26481,
201605,5호선,영등포구청,3801,2443,635,10680,
201605,5호선,영등포시장,7293,5151,1250,20987,
201605,5호선,신길,6323,4515,1069,18230,
201605,5호선,여의도,9796,5989,3852,29433,
201605,5호선,여의나루,7825,3974,1459,21083,
201605,5호선,마포,16801,11036,3331,47969,
201605,5호선,공덕,14748,9325,2740,41561,
201605,5호선,애오개,10877,6933,3810,32497,
201605,5호선,충정로,5512,3596,990,15610,
201605,5호선,서대문,11100,6619,1988,30807,
201605,공항철도 1호선,검암,48450,30487,14621,142008,
201605,공항철도 1호선,계양,32132,23625,6131,94020,
201605,공항철도 1호선,김포공항,3859,2010,1324,11052,
201605,공항철도 1호선,디지털미디어시티,7472,5563,2068,22575,
201605,공항철도 1호선,홍대입구,10945,9292,2408,33590,
201605,공항철도 1호선,공덕,3214,2573,1209,10210,
201605,공항철도 1호선,서울역,10601,4965,2865,29032,
201605,경춘선,춘천,2559,1217,1395,7730,
201605,경춘선,남춘천,5332,4063,1881,16608,
201605,경춘선,김유정,193,169,31,586,
201605,경춘선,강촌,551,414,86,1602,
201605,경춘선,백양리,120,85,12,337,
201605,경춘선,굴봉산,152,80,29,413,
201605,경춘선,가평,2012,1561,611,6196,
201605,경춘선,상천,413,279,34,1139,
201605,경춘선,청평,2895,1714,87,7591,
201605,경춘선,대성리,887,571,9,2354,
201605,경춘선,마석,7116,4624,1708,20564,
201605,경춘선,천마산,2667,2103,382,7819,
201605,경춘선,평내호평,9322,11351,3110,33105,
201605,경춘선,금곡,1873,2373,445,6564,
201605,경춘선,사릉,8342,4893,823,22400,
201605,경춘선,퇴계원,6981,4761,760,19483,
201605,경춘선,별내,3754,2299,304,10111,
201605,경춘선,갈매,157,105,19,438,
201605,경춘선,신내,815,422,135,2187,
201605,경인선,도화,6058,4630,2031,18777,
201605,5호선,광화문,11131,6737,2430,31429,
201605,5호선,종로3가,7251,4757,1639,20898,
201605,5호선,을지로4가,1119,871,244,3353,
201605,5호선,동대문역사문화공원,2111,1699,474,6395,
201605,5호선,청구,6755,4616,1467,19593,
201605,5호선,신금호,10415,6916,2363,30109,
201605,5호선,행당,17014,10546,3097,47671,
201605,5호선,왕십리(성동구청),7219,4644,2897,21979,
201605,5호선,마장,9332,6038,1824,26526,
201605,5호선,답십리,28830,19422,5554,82636,
201605,5호선,장한평,28069,18697,6093,80928,
201605,5호선,군자,23891,16120,8035,71937,
201605,5호선,아차산,26378,17840,5545,76141,
201605,5호선,광나루,22185,14768,3851,62989,
201605,5호선,천호,32476,20971,7594,93517,
201605,5호선,강동,33282,22836,10866,100266,
201605,5호선,길동,13552,9411,3533,40048,
201605,5호선,굽은다리,21274,13797,5133,61478,
201605,5호선,명일,18161,11571,4254,52147,
201605,5호선,고덕,14339,9214,3309,41201,
201605,5호선,상일동,21150,16356,3961,62617,
201605,5호선,둔촌동,25813,19194,4464,75284,
201605,5호선,올림픽공원,6545,5619,1551,20260,
201605,5호선,방이,9772,7411,2904,29859,
201605,5호선,오금,5513,4456,1658,17140,
201605,5호선,개롱,14227,9245,4034,41733,
201605,5호선,거여,14345,9115,3856,41661,
201605,5호선,마천,12113,8101,3709,36036,
201605,1호선,서울역,53037,27621,10112,143807,
201605,1호선,시청,7264,4474,1352,20354,
201605,1호선,종각,11011,7103,1718,30843,
201605,1호선,종로3가,10156,7144,3293,30749,
201605,1호선,종로5가,7288,4670,1505,20751,
201605,1호선,동대문,21815,17759,5993,67382,
201605,1호선,신설동,18500,12614,3006,52620,
201605,1호선,제기동,13711,9281,2037,38740,
201605,1호선,청량리(지하),41364,27525,8229,118482,
201605,경인선,중동,21419,16925,4215,63978,
201605,경인선,온수,14193,10106,2455,40947,
201605,경인선,도원,4758,3397,1956,14869,
201605,경인선,간석,14601,10724,4480,44406,
201605,경인선,부개,24667,16714,4867,70915,
201605,경인선,소사,28222,21246,4706,82396,
201605,경인선,구일,13702,9169,1404,37977,
201605,경인선,인천,2251,1955,1672,8129,
201605,경인선,동인천,31815,22571,8358,94559,
201605,경인선,제물포,15505,11885,4440,47335,
201605,경인선,주안,57402,44675,13509,172988,
201605,경인선,동암,58768,42302,12265,172103,
201605,경인선,백운,19480,15181,4997,59138,
201605,경인선,부평,70549,51406,15487,207991,
201605,경인선,송내,67202,49782,10589,194775,
201605,경인선,부천,78094,59080,10951,226219,
201605,경인선,역곡,68090,46026,9175,191381,
201605,경인선,오류동,23790,16454,3858,67892,
201605,경인선,개봉,53876,36965,5542,150259,
201605,경의선,문산,11150,8187,4852,35339,
201605,경의선,파주,1469,1147,561,4646,
201605,경의선,월롱,3546,3497,1304,11893,
201605,경의선,금촌,12023,8374,4353,36773,
201605,경의선,금릉,9944,6508,4038,30434,
201605,경의선,운정,10306,5987,3541,30140,
201605,경의선,야당,5639,4226,1963,17467,
201605,경의선,탄현,16934,15065,4062,52995,
201605,경의선,일산,19342,16004,4314,59002,
201605,분당선,가천대,20391,14866,2567,58215,
201605,분당선,태평,38663,21971,3462,102759,
201605,분당선,모란,44565,29365,3782,122277,
201605,분당선,야탑,40270,26595,5832,112967,
201605,분당선,서현,25733,16663,2783,70912,
201605,분당선,수내,13752,8644,1917,38065,
201605,분당선,정자,26412,17847,5281,75952,
201605,분당선,미금,33837,22800,5553,96027,
201605,분당선,오리,20616,13620,4250,59102,
201605,분당선,이매,9402,6109,1284,26197,
201605,분당선,보정,4614,3424,722,13374,
201605,분당선,죽전,35531,28526,13776,113364,
201605,1호선,동묘앞,7740,5329,3860,24669,
201605,2호선,시청,7696,5441,2068,22901,
201605,2호선,을지로입구,20598,13580,4665,59441,
201605,2호선,을지로3가,6973,5386,1733,21065,
201605,2호선,을지로4가,4602,3684,1040,13928,
201605,2호선,동대문역사문화공원,24487,17564,6296,72834,
201605,2호선,신당,23604,15579,5323,68110,
201605,2호선,상왕십리,19496,12716,4354,56062,
201605,2호선,왕십리(성동구청),32275,22991,10043,97584,
201605,2호선,한양대,8640,6241,2344,25865,
201605,2호선,뚝섬,20733,14139,4961,60566,
201605,2호선,성수,20094,14255,9945,64388,
201605,2호선,건대입구,90558,58321,20367,259804,
201605,2호선,구의,52731,31855,10666,147983,
201605,2호선,강변,90368,51259,12680,244675,
201605,2호선,잠실나루,31844,20706,7169,91563,
201605,2호선,잠실,117616,73233,20550,329015,
201605,2호선,신천,49868,29568,10497,139801,
201605,6호선,응암,43691,30548,10328,128258,
201605,6호선,역촌,9167,7538,2266,28138,
201605,6호선,불광,8810,6323,2062,26005,
201605,6호선,독바위,7517,5222,2216,22472,
201605,6호선,연신내,0,0,0,0,
201605,6호선,구산,10962,8402,2912,33238,
201605,6호선,새절,31128,21281,6388,89925,
201605,6호선,증산,25165,16524,4745,71599,
201605,6호선,디지털미디어시티,25141,17958,6198,74438,
201605,6호선,월드컵경기장,6130,3890,1012,17162,
201605,6호선,마포구청,21671,14265,4282,61889,
201605,3호선,지축,2315,1121,178,5929,
201605,2호선,용두,3257,2338,582,9434,
201605,2호선,신정네거리,25190,18556,5490,74426,
201605,2호선,양천구청,17932,15399,5471,56734,
201605,2호선,도림천,1378,1076,402,4234,
201605,2호선,신설동,2774,2241,709,8498,
201605,2호선,신답,3168,2332,637,9305,
201605,2호선,용답,6049,4132,1136,17366,
201605,2호선,충정로,16505,11634,4086,48730,
201605,2호선,아현,17731,12963,4101,52526,
201605,2호선,이대,24882,19340,6499,75603,
201605,2호선,신촌,56949,42048,14817,170763,
201605,2호선,홍대입구,101557,75915,29242,308271,
201605,2호선,합정,42598,29218,10382,124796,
201605,2호선,당산,46101,32126,9626,133954,
201605,2호선,영등포구청,28062,20063,7079,83266,
201605,2호선,문래,24167,16745,5521,70600,
201605,2호선,신도림,113415,87596,40015,354441,
201605,2호선,대림,84659,44320,12691,226329,
201605,2호선,구로디지털단지,126408,79350,22407,354573,
201605,2호선,신대방,79280,47512,14188,220260,
201605,2호선,신림,192206,132949,43783,561144,
201605,2호선,봉천,51084,31448,9486,143102,
201605,2호선,서울대입구,119567,82761,29141,351036,
201605,2호선,낙성대,75308,53522,16311,220449,
201605,2호선,사당,94187,63890,21167,273431,
201605,2호선,방배,28620,17947,5770,80957,
201605,경의선,풍산,9399,8861,1836,29495,
201605,경의선,백마,13131,13346,2906,42514,
201605,경의선,곡산,551,616,115,1833,
201605,경의선,능곡,6965,5412,3167,22509,
201605,경의선,행신,17644,10895,5291,51474,
201605,경의선,강매,6215,3939,1837,18206,
201605,경의선,화전,3535,2926,1173,11169,
201605,경의선,수색,2195,1418,276,6084,
201605,경의선,디지털미디어시티,4351,3061,664,12427,
201605,경의선,가좌,6287,5409,1010,18993,
201605,경의선,홍대입구,2456,1957,445,7314,
201605,경의선,서강대,2046,1507,424,6023,
201605,경의선,공덕,2895,1925,537,8252,
201605,경의선,효창공원앞,2218,1382,358,6176,
201605,경의선,신촌,355,633,133,1476,
201605,경의선,서울역,176,722,120,1194,
201605,경원선,소요산,1991,1561,1367,6910,
201605,경원선,동두천,4097,1877,1108,11179,
201605,경원선,보산,3407,2327,1369,10510,
201605,경원선,동두천 중앙,6085,4887,1945,19002,
201605,경원선,지행,14781,12798,4586,46946,
201605,경원선,덕정,10779,12919,2834,37311,
201605,경원선,덕계,3677,4279,1026,12659,
201605,경원선,양주,18859,12995,5446,56159,
201605,경원선,녹양,11282,7517,2915,32996,
201605,경원선,가능,14604,10766,2862,42836,
201605,경원선,의정부,28793,22507,12735,92828,
201605,경원선,회룡,26154,19159,7596,79063,
201605,경원선,망월사,14938,11360,3565,44801,
201605,경원선,도봉산,6683,5328,2243,20937,
201605,분당선,구성,12346,9341,1927,35960,
201605,분당선,신갈,10133,8379,1740,30385,
201605,분당선,기흥,15897,14050,3069,48913,
201605,분당선,상갈,12174,8978,1914,35240,
201605,분당선,청명,9130,6562,1765,26587,
201605,분당선,영통,15200,10013,2991,43404,
201605,분당선,망포,24596,15416,4522,69130,
201605,분당선,매탄권선,10149,7613,1790,29701,
201605,분당선,수원시청,14023,13165,2894,44105,
201605,분당선,매교,4761,3093,1075,13690,
201605,수인선,달월,82,40,11,215,
201605,수인선,월곶,5132,3603,667,14534,
201605,수인선,소래포구,6030,4463,1141,17664,
201605,수인선,인천논현,8542,5169,1314,23567,
201605,수인선,호구포,3599,2378,607,10183,
201605,수인선,남동인더스파크,809,454,106,2178,
201605,수인선,원인재,9623,6554,2067,27867,
201605,6호선,망원,21154,13379,3689,59376,
201605,6호선,합정,16864,11732,3615,49075,
201605,6호선,상수,13180,10368,2801,39529,
201605,6호선,광흥창,11993,8590,2334,34910,
201605,6호선,대흥,10512,8233,2484,31741,
201605,6호선,공덕,20085,14344,6199,60713,
201605,6호선,효창공원앞,9632,6999,2572,28835,
201605,6호선,삼각지,8124,6209,1703,24160,
201605,6호선,녹사평(용산구청),7283,5637,1671,21874,
201605,6호선,이태원,24282,20733,6577,75874,
201605,6호선,한강진,3759,2819,2454,12791,
201605,6호선,버티고개,4940,3440,996,14316,
201605,6호선,약수,3773,2798,947,11291,
201605,6호선,청구,4974,3451,1305,14704,
201605,6호선,신당,7620,12901,2495,30636,
201605,6호선,동묘앞,10092,9980,2871,33035,
201605,6호선,창신,6516,4334,1440,18806,
201605,6호선,보문,17111,11399,4032,49653,
201605,6호선,안암,17370,15638,6946,57324,
201605,6호선,고려대,16534,13754,3551,50373,
201605,6호선,월곡,23438,17217,4496,68589,
201605,6호선,상월곡,13200,9302,2565,38267,
201605,6호선,돌곶이,18717,12611,4512,54557,
201605,6호선,석계,31409,22898,7329,93045,
201605,6호선,태릉입구,13099,10866,5062,42126,
201605,6호선,화랑대,26472,18255,6433,77632,
201605,6호선,봉화산(서울의료원),21583,15406,5058,63630,
201605,7호선,장암,1206,1106,385,3903,
201605,7호선,도봉산,24893,20418,9765,79969,
201605,7호선,수락산,30697,22031,8580,92005,
201605,2호선,서초,14197,8677,2559,39630,
201605,2호선,교대,34419,20597,6050,95485,
201605,2호선,강남,68779,44088,13783,195429,
201605,2호선,역삼,19599,13163,4345,56706,
201605,2호선,선릉,24723,15547,7551,72544,
201605,2호선,삼성,22815,12700,7148,65478,
201605,2호선,종합운동장,22651,14141,4498,63941,
201605,경원선,도봉,10572,7562,2049,30755,
201605,경원선,방학,16246,11992,2786,47270,
201605,경원선,창동,0,0,0,0,
201605,경원선,녹천,9749,7308,2141,28947,
201605,경원선,월계,8567,5512,1638,24284,
201605,경원선,광운대,18843,15023,8393,61102,
201605,경원선,석계,30141,18503,4328,83113,
201605,경원선,신이문,22568,14889,3524,63549,
201605,경원선,외대앞,24678,20183,5029,74568,
201605,경원선,청량리(지상),19401,14015,6452,59269,
201605,경원선,왕십리,32211,17389,7091,88902,
201605,경원선,응봉,3797,2231,552,10377,
201605,경원선,옥수,2,0,0,4,
201605,경원선,한남,4572,3267,650,13061,
201605,경원선,서빙고,2540,1863,490,7433,
201605,경원선,이촌,6382,4022,1202,17988,
201605,경부선,광명,32,5,0,69,
201605,경부선,서동탄,2244,3031,1291,8810,
201605,경부선,당정,16451,12475,2379,47756,
201605,경부선,천안,10152,5685,3309,29298,
201605,경부선,두정,10865,7852,3530,33112,
201605,경부선,직산,1448,914,397,4207,
201605,경부선,성환,5841,5445,743,17870,
201605,경부선,평택,22028,10274,2085,56415,
201605,경부선,서정리,9732,6898,1389,27751,
201604,중앙선,상봉,11226,6856,2547,31855,
201604,중앙선,중랑,11650,6884,1854,32038,
201604,중앙선,회기,51989,38728,10564,153270,
201604,장항선,신창,3447,2596,1153,10643,
201604,장항선,온양온천,4431,4845,2062,15769,
201604,장항선,배방,1303,1557,728,4891,
201604,장항선,아산,2411,1584,759,7165,
201604,장항선,쌍용동,3765,3291,1709,12530,
201604,분당선,가천대,19197,13392,2136,53922,
201604,5호선,여의나루,7542,3656,1192,19932,
201604,5호선,여의도,9204,5732,3645,27785,
201604,5호선,신길,6407,4395,977,18186,
201604,5호선,영등포시장,6940,4786,1170,19836,
201604,5호선,영등포구청,3557,2315,536,9965,
201604,5호선,양평,8771,6098,1870,25510,
201604,5호선,오목교,32046,21399,6372,91863,
201604,5호선,목동,39292,26340,8654,113578,
201604,5호선,신정,29056,21102,6132,85346,
201604,5호선,까치산,72453,46670,14012,205588,
201604,5호선,화곡,64800,42420,12713,184733,
201604,5호선,우장산,35153,23831,6354,100491,
201604,5호선,발산,13449,8445,2981,38324,
201604,5호선,마곡,7244,4830,1743,21061,
201604,5호선,송정,17920,10968,3302,50110,
201604,5호선,김포공항,2086,1099,437,5708,
201604,5호선,개화산,11435,7186,2597,32653,
201604,5호선,방화,16720,11782,4238,49460,
201604,4호선,남태령,1227,771,322,3547,
201604,4호선,사당,43633,30742,11005,129013,
201604,4호선,총신대입구,40565,24193,7005,112328,
201604,4호선,동작,3534,2352,1026,10446,
201604,4호선,이촌,10418,6015,2217,29068,
201604,4호선,신용산,8622,5059,1468,23771,
201604,4호선,삼각지,6200,4575,1635,18610,
201604,4호선,숙대입구,20576,14356,3432,58940,
201604,일산선,대화,18531,16255,6683,60000,
201604,일산선,주엽,13632,11373,4036,42673,
201604,일산선,정발산,7114,5843,1887,21958,
201604,일산선,마두,11047,8365,3151,33610,
201604,일산선,백석,13626,10127,3577,40956,
201604,일산선,대곡,1609,1469,705,5392,
201604,일산선,화정,34561,22509,5620,97251,
201604,일산선,원당,27643,16930,4859,77075,
201604,일산선,삼송,27148,16354,4933,75583,
201604,일산선,지축,0,0,0,0,
201604,일산선,원흥,13134,8343,3120,37731,
201604,안산선,수리산,7288,5609,1969,22154,
201604,안산선,오이도,16556,11965,6098,51175,
201604,안산선,정왕,14593,10768,5461,45415,
201604,안산선,신길온천,3339,2375,1224,10277,
201604,안산선,안산,21943,12250,5067,61203,
201604,안산선,초지,6002,4289,1439,17732,
201604,안산선,고잔,13587,12719,6701,46594,
201604,안산선,중앙,28586,21208,10450,88830,
201604,안산선,한대앞,17369,11033,5331,51102,
201604,안산선,상록수,45783,30031,15722,137319,
201604,안산선,반월,10999,6335,2877,31210,
201604,안산선,대야미,7365,4868,1921,21519,
201604,안산선,산본,30176,22737,10815,93904,
201604,수인선,인천,1110,741,304,3265,
201604,수인선,신포,1243,906,300,3692,
201604,수인선,숭의,2728,1897,398,7751,
201604,수인선,인하대,4324,2709,582,11939,
201604,수인선,송도,5441,3823,954,15659,
201604,분당선,선정릉,5081,3366,787,14315,
201604,분당선,강남구청,8053,5096,1083,22285,
201604,분당선,압구정로데오,6393,3853,713,17352,
201604,분당선,서울숲,10204,5455,1377,27240,
201604,분당선,수원,9682,5480,2848,27692,
201604,분당선,복정,0,0,0,0,
201604,분당선,수서,14567,9787,1692,40613,
201604,분당선,대모산입구,8240,5169,1002,22651,
201604,분당선,개포동,8149,5315,798,22411,
201604,분당선,구룡,3262,2909,344,9777,
201604,분당선,도곡,8304,5638,858,23104,
201604,분당선,한티,15380,10006,1126,41892,
201604,분당선,선릉,6505,4329,838,18177,
201604,과천선,범계,44670,31912,11692,132944,
201604,과천선,평촌,21188,16296,5717,64389,
201604,과천선,인덕원,44211,32581,12204,133207,
201604,과천선,정부과천청사,11478,7644,2233,32833,
201604,과천선,과천,10594,7485,2465,31138,
201604,과천선,대공원,530,290,75,1425,
201604,과천선,경마공원,1222,811,310,3565,
201604,과천선,선바위,11341,6686,2151,31519,
201604,공항철도 1호선,영종,3232,2630,1018,10112,
201604,공항철도 1호선,인천국제공항,4309,4743,3511,16872,
201604,공항철도 1호선,공항화물청사,446,280,137,1309,
201604,공항철도 1호선,운서,10828,9099,3152,33907,
201604,2호선,낙성대,73696,48751,14750,210893,
201604,2호선,서울대입구,117909,74497,27334,337649,
201604,2호선,봉천,50140,29959,8882,139121,
201604,2호선,신림,190447,126235,40724,547853,
201604,2호선,신대방,77181,44319,12785,211466,
201604,2호선,구로디지털단지,123452,75203,21109,343216,
201604,2호선,대림,82198,42416,12191,219003,
201604,2호선,신도림,108858,82389,37279,337384,
201604,2호선,문래,22848,15771,5112,66579,
201604,3호선,홍제,38907,24458,6998,109270,
201604,3호선,무악재,10070,6975,2111,29226,
201604,3호선,독립문,9855,7278,3533,30521,
201604,2호선,양천구청,17776,14210,4785,54547,
201604,2호선,신정네거리,24101,17963,4941,71106,
201604,수인선,인천논현,8070,4851,1081,22072,
201604,수인선,소래포구,5838,4134,963,16773,
201604,수인선,월곶,4859,3233,623,13574,
201604,수인선,달월,50,50,16,166,
201604,분당선,매교,4704,3098,907,13413,
201604,분당선,수원시청,13738,11782,2519,41777,
201604,분당선,매탄권선,9834,7051,1591,28310,
201604,분당선,망포,23201,14617,4268,65287,
201604,분당선,영통,13994,8713,2483,39184,
201604,분당선,청명,8505,6202,1473,24685,
201604,분당선,상갈,11714,8345,1612,33385,
201604,분당선,기흥,15041,13230,2790,46102,
201604,분당선,신갈,9856,7790,1518,29020,
201604,분당선,구성,11974,8427,1843,34218,
201604,분당선,죽전,33344,26284,12549,105521,
201604,분당선,보정,4323,3148,716,12510,
201604,2호선,당산,43120,30498,9009,125747,
201604,2호선,합정,41315,27948,9610,120188,
201604,2호선,홍대입구,94362,70930,25262,284916,
201604,2호선,신촌,53258,38636,12364,157516,
201604,2호선,이대,24554,17995,5773,72876,
201604,2호선,아현,17412,12636,3758,51218,
201604,2호선,충정로,15787,11172,3451,46197,
201604,2호선,용답,5957,3887,1061,16862,
201604,2호선,신답,3026,2223,656,8931,
201604,2호선,신설동,2607,2156,694,8064,
201604,2호선,도림천,1475,1112,298,4360,
201604,2호선,영등포구청,26942,18983,6810,79677,
201604,공항철도 1호선,디지털미디어시티,7012,5249,2086,21359,
201604,공항철도 1호선,김포공항,3705,1887,1162,10459,
201604,공항철도 1호선,계양,31559,22602,5550,91270,
201604,공항철도 1호선,검암,46600,28869,14176,136245,
201604,공항철도 1호선,청라국제도시,12462,8539,1823,35286,
201604,3호선,수서,22834,13484,6108,65260,
201604,3호선,일원,13525,7578,2488,37116,
201604,3호선,대청,19830,12593,4068,56321,
201604,3호선,학여울,2779,1817,614,7989,
201604,3호선,대치,18178,11087,4033,51476,
201604,3호선,도곡,10274,6304,3054,29906,
201604,수인선,연수,6144,3964,1142,17394,
201604,수인선,원인재,9244,6002,1854,26344,
201604,수인선,남동인더스파크,700,360,89,1849,
201604,수인선,호구포,3405,2163,507,9480,
201604,분당선,이매,8933,5725,1260,24851,
201604,분당선,오리,19515,13137,4100,56267,
201604,분당선,미금,31929,21455,5210,90523,
201604,분당선,정자,25895,17205,5028,74023,
201604,분당선,수내,13189,8269,1790,36437,
201604,분당선,서현,25290,15571,2474,68625,
201604,분당선,야탑,38748,24711,5300,107507,
201604,분당선,모란,43230,27020,3503,116983,
201604,분당선,태평,36244,20802,3235,96525,
201604,2호선,역삼,19134,12795,4124,55187,
201604,2호선,시청,7441,5110,1811,21803,
201604,2호선,을지로입구,19210,12077,4615,55112,
201604,2호선,을지로3가,6490,4881,1565,19426,
201604,2호선,을지로4가,4629,3576,1013,13847,
201604,2호선,동대문역사문화공원,23778,16549,5794,69899,
201604,2호선,신당,22155,15015,4902,64227,
201604,2호선,상왕십리,18549,11843,4109,53050,
201604,1호선,서울역,50940,25802,9535,137217,
201604,1호선,시청,7404,4422,1277,20507,
201604,1호선,종각,10726,7014,1651,30117,
201604,2호선,왕십리(성동구청),30043,21113,8438,89637,
201604,2호선,한양대,6731,4830,1675,19967,
201604,2호선,뚝섬,20086,13365,4625,58162,
201604,2호선,성수,19545,14067,8799,61956,
201604,2호선,건대입구,85076,53379,18961,242492,
201604,2호선,구의,49811,30597,10025,140244,
201604,2호선,강변,84481,48574,11659,229195,
201604,2호선,잠실나루,30378,19785,6690,87231,
201604,2호선,잠실,111423,70179,18644,311669,
201604,2호선,신천,47491,27746,9240,131968,
201604,2호선,종합운동장,21976,13955,4258,62165,
201604,2호선,삼성,22231,12120,6829,63411,
201604,2호선,선릉,24015,15142,6883,70055,
201604,2호선,용두,3111,2274,567,9063,
201604,3호선,지축,2041,1139,182,5403,
201604,3호선,구파발,32053,23834,7732,95672,
201604,3호선,연신내,87207,61212,20311,255937,
201604,3호선,불광,35304,23408,7049,101065,
201604,3호선,녹번,28772,18938,4914,81396,
201604,3호선,경복궁,13744,9016,2472,38976,
201604,3호선,안국,7458,4614,1459,20989,
201604,3호선,종로3가,4286,3070,1037,12679,
201604,3호선,을지로3가,2608,1935,580,7731,
201604,3호선,충무로,0,0,0,0,
201604,3호선,동대입구,6665,4414,1443,19187,
201604,3호선,약수,22487,15392,5881,66247,
201604,3호선,금호,15499,9617,2521,43136,
201604,3호선,옥수,21506,12906,3103,59021,
201604,1호선,종로3가,10381,7019,2993,30774,
201604,1호선,종로5가,7107,4481,1274,19969,
201604,1호선,동대문,21356,16972,5753,65437,
201604,1호선,신설동,17359,12105,3004,49827,
201604,1호선,제기동,12652,9124,1913,36341,
201604,1호선,청량리(지하),37130,26030,7862,108152,
201604,1호선,동묘앞,7213,5000,3687,23113,
201604,3호선,압구정,17836,10512,4002,50186,
201604,3호선,신사,18802,13058,4400,55062,
201604,3호선,잠원,10893,6188,1874,29848,
201604,3호선,고속터미널,40281,21317,4678,106557,
201604,3호선,교대,5908,3873,1209,16898,
201604,3호선,남부터미널,24996,13946,3575,67513,
201604,3호선,양재,36802,21903,6159,101666,
201604,3호선,매봉,10723,6488,2009,29943,
201604,2호선,강남,67167,42238,13229,189801,
201604,2호선,교대,33281,19718,5485,91765,
201604,2호선,서초,13966,7995,2330,38257,
201604,2호선,방배,28198,17064,5061,78521,
201604,2호선,사당,91047,59197,18851,260142,
201604,8호선,복정,10120,5599,1711,27550,
201604,8호선,장지,19370,11621,3368,53729,
201604,8호선,문정,8348,4902,1672,23270,
201604,8호선,가락시장,8043,5262,2559,23907,
201604,8호선,송파,6752,4845,1026,19375,
201604,8호선,석촌,12951,9755,2688,38345,
201604,8호선,잠실,8114,4721,1697,22646,
201604,8호선,몽촌토성,7808,3990,1474,21080,
201604,8호선,강동구청,18581,9943,3700,50805,
201604,8호선,천호,34341,22675,7745,99102,
201604,8호선,암사,34478,23549,5865,98370,
201604,7호선,부평구청,23512,14916,6973,68913,
201604,7호선,굴포천,20786,13197,4855,59624,
201604,7호선,삼산체육관,10507,7967,2788,31769,
201604,7호선,상동,19055,15981,4810,58901,
201604,7호선,부천시청,17358,14751,4661,54128,
201604,7호선,신중동,21712,17793,6209,67426,
201604,7호선,춘의,10470,8616,2665,32221,
201604,7호선,부천종합운동장,10809,8308,2732,32658,
201604,7호선,까치울,12960,7589,2263,35772,
201604,7호선,온수,20488,15226,8550,64752,
201604,7호선,천왕,16065,11531,3698,47359,
201604,7호선,광명사거리,54338,37785,10248,156709,
201604,7호선,철산,48971,35950,10887,144779,
201604,7호선,가산디지털단지,12618,8984,3079,37299,
201604,7호선,남구로,24903,13423,3445,66674,
201604,8호선,산성,19104,11430,3892,53530,
201604,8호선,남한산성입구,30087,18440,5434,84048,
201604,8호선,단대오거리,27744,18503,5040,79031,
201604,8호선,신흥,10701,7066,1853,30321,
201604,8호선,수진,8343,5037,1744,23467,
201604,8호선,모란,3761,2447,1329,11298,
201604,9호선,개화,8590,5979,2221,25380,
201604,9호선,김포공항,6325,3938,2350,18938,
201604,9호선,공항시장,7845,5736,1773,23199,
201604,9호선,신방화,19622,13885,4833,57962,
201604,9호선,마곡나루,4548,4023,1281,14400,
201604,9호선,양천향교,15491,11272,3784,46038,
201604,9호선,가양,44465,31191,10376,130497,
