"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20151001","2호선","0201","시청",29812,29840,"20151217"
"20151001","2호선","0202","을지로입구",57963,60051,"20151217"
"20151001","2호선","0203","을지로3가",23131,22629,"20151217"
"20151001","2호선","0204","을지로4가",14172,14078,"20151217"
"20151001","2호선","0205","동대문역사문화공원",17232,19998,"20151217"
"20151001","2호선","0206","신당",15484,16399,"20151217"
"20151001","2호선","0207","상왕십리",12150,11427,"20151217"
"20151001","2호선","0208","왕십리(성동구청)",22268,17309,"20151217"
"20151001","2호선","0209","한양대",16653,20295,"20151217"
"20151001","2호선","0210","뚝섬",17283,18519,"20151217"
"20151001","2호선","0211","성수",29769,32773,"20151217"
"20151001","2호선","0212","건대입구",43763,47834,"20151217"
"20151001","2호선","0213","구의",26414,25910,"20151217"
"20151001","2호선","0214","강변",48365,45864,"20151217"
"20151001","2호선","0215","잠실나루",20410,19502,"20151217"
"20151001","2호선","0216","잠실",81861,76631,"20151217"
"20151001","2호선","0217","신천",27969,26742,"20151217"
"20151001","2호선","0218","종합운동장",16978,18920,"20151217"
"20151001","2호선","0219","삼성",58957,61871,"20151217"
"20151001","2호선","0220","선릉",65336,56991,"20151217"
"20151001","2호선","0221","역삼",55360,61491,"20151217"
"20151001","2호선","0222","강남",97998,98388,"20151217"
"20151001","2호선","0223","교대",41926,46184,"20151217"
"20151001","2호선","0224","서초",24846,25776,"20151217"
"20151001","2호선","0225","방배",22529,22694,"20151217"
"20151001","2호선","0226","사당",45300,49990,"20151217"
"20151001","2호선","0227","낙성대",33505,32834,"20151217"
"20151001","2호선","0228","서울대입구",56792,55410,"20151217"
"20151001","2호선","0229","봉천",25926,24063,"20151217"
"20151001","2호선","0230","신림",77036,75046,"20151217"
"20151001","2호선","0231","신대방",29925,28233,"20151217"
"20151001","2호선","0232","구로디지털단지",70106,70991,"20151217"
"20151001","2호선","0233","대림",32715,33954,"20151217"
"20151001","2호선","0234","신도림",66303,65733,"20151217"
"20151001","2호선","0235","문래",21861,22148,"20151217"
"20151001","2호선","0236","영등포구청",24637,24749,"20151217"
"20151001","2호선","0247","도림천",1159,1327,"20151217"
"20151001","2호선","0248","양천구청",7926,8401,"20151217"
