"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20150101","2호선","0236","영등포구청",6199,6219,"20151217"
"20150101","2호선","0237","당산",7982,8946,"20151217"
"20150101","2호선","0238","합정",17406,15241,"20151217"
"20150101","2호선","0239","홍대입구",57469,51756,"20151217"
"20150101","2호선","0240","신촌",30115,27766,"20151217"
"20150101","2호선","0241","이대",11553,12272,"20151217"
"20150101","2호선","0242","아현",3510,3578,"20151217"
"20150101","2호선","0243","충정로",3865,3942,"20151217"
"20150101","2호선","0244","용답",1350,1356,"20151217"
"20150101","2호선","0245","신답",518,565,"20151217"
"20150101","2호선","0246","신설동",1669,1381,"20151217"
"20150101","2호선","0247","도림천",303,336,"20151217"
"20150101","2호선","0248","양천구청",2726,3024,"20151217"
"20150101","2호선","0249","신정네거리",5210,5531,"20151217"
"20150101","2호선","0250","용두",975,1074,"20151217"
"20150101","3호선","0309","지축",515,538,"20151217"
"20150101","3호선","0310","구파발",6879,6260,"20151217"
"20150101","3호선","0311","연신내",20031,19470,"20151217"
"20150101","3호선","0312","불광",9519,11029,"20151217"
"20150101","공항철도 1호선","4204","디지털미디어시티",2747,2532,"20151217"
"20150101","공항철도 1호선","4207","김포공항",6067,4112,"20151217"
"20150101","공항철도 1호선","4208","계양",4590,4596,"20151217"
"20150101","공항철도 1호선","4209","검암",8151,8327,"20151217"
"20150101","공항철도 1호선","4210","청라국제도시",1838,1927,"20151217"
"20150101","공항철도 1호선","4211","운서",3691,3823,"20151217"
"20150101","공항철도 1호선","4212","공항화물청사",1120,1122,"20151217"
"20150101","공항철도 1호선","4213","인천국제공항",13610,12996,"20151217"
"20150101","4호선","0425","회현",7465,7574,"20151217"
"20150101","4호선","0426","서울역",3943,10823,"20151217"
"20150101","4호선","0427","숙대입구",6380,6033,"20151217"
"20150101","4호선","0428","삼각지",2101,2889,"20151217"
"20150101","4호선","0429","신용산",5912,6268,"20151217"
"20150101","4호선","0430","이촌",3359,3613,"20151217"
"20150101","4호선","0431","동작",930,1073,"20151217"
"20150101","4호선","0432","총신대입구",9492,10741,"20151217"
"20150101","4호선","0433","사당",14783,12130,"20151217"
"20150101","4호선","0434","남태령",442,402,"20151217"
"20150101","경부선","1002","남영",4340,4535,"20151217"
"20150101","경부선","1003","용산",28980,27684,"20151217"
"20150101","경부선","1004","노량진",23021,23862,"20151217"
"20150101","경부선","1005","대방",6360,6476,"20151217"
"20150101","경부선","1006","영등포",37247,36102,"20151217"
"20150101","경원선","1008","이촌",1940,1507,"20151217"
"20150101","경원선","1009","서빙고",911,1000,"20151217"
"20150101","경원선","1010","한남",1885,1863,"20151217"
"20150101","경원선","1011","옥수",43,37,"20151217"
"20150101","1호선","0150","서울역",47071,40197,"20151217"
"20150101","1호선","0151","시청",11016,8943,"20151217"
"20150101","1호선","0152","종각",22084,17648,"20151217"
"20150101","1호선","0153","종로3가",17917,15817,"20151217"
"20150101","1호선","0154","종로5가",9789,9216,"20151217"
"20150101","1호선","0155","동대문",9081,10579,"20151217"
"20150101","1호선","0156","신설동",6618,6196,"20151217"
"20150101","1호선","0157","제기동",8002,7891,"20151217"
"20150101","1호선","0158","청량리(지하)",17217,17253,"20151217"
"20150101","1호선","0159","동묘앞",5345,5654,"20151217"
"20150101","2호선","0201","시청",8152,5656,"20151217"
"20150101","2호선","0202","을지로입구",22859,22023,"20151217"
"20150101","2호선","0203","을지로3가",5524,5322,"20151217"
"20150101","2호선","0204","을지로4가",3322,3021,"20151217"
"20150101","2호선","0205","동대문역사문화공원",10470,11541,"20151217"
"20150101","2호선","0206","신당",6545,7078,"20151217"
"20150101","2호선","0207","상왕십리",4092,3892,"20151217"
"20150101","2호선","0208","왕십리(성동구청)",10140,9394,"20151217"
"20150101","2호선","0209","한양대",2698,2999,"20151217"
"20150101","2호선","0210","뚝섬",4994,5101,"20151217"
"20150101","2호선","0211","성수",6120,6463,"20151217"
"20150101","2호선","0212","건대입구",28295,28851,"20151217"
"20150101","2호선","0213","구의",9976,9883,"20151217"
"20150101","2호선","0214","강변",32030,31533,"20151217"
"20150101","2호선","0215","잠실나루",6079,6329,"20151217"
"20150101","2호선","0216","잠실",43883,37438,"20151217"
