"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20150901","2호선","0205","동대문역사문화공원",17466,20338,"20151217"
"20150901","2호선","0206","신당",16679,17503,"20151217"
"20150901","2호선","0207","상왕십리",12588,11885,"20151217"
"20150901","2호선","0208","왕십리(성동구청)",23117,17743,"20151217"
"20150901","2호선","0209","한양대",16634,20799,"20151217"
"20150901","2호선","0210","뚝섬",18617,19743,"20151217"
"20150901","2호선","0211","성수",30444,33119,"20151217"
"20150901","2호선","0212","건대입구",46792,50342,"20151217"
"20150901","2호선","0213","구의",27814,27298,"20151217"
"20150901","2호선","0214","강변",49392,48025,"20151217"
"20150901","2호선","0215","잠실나루",21937,21121,"20151217"
"20150901","2호선","0216","잠실",82632,76513,"20151217"
"20150901","2호선","0217","신천",28843,28096,"20151217"
"20150901","2호선","0218","종합운동장",17552,20264,"20151217"
"20150901","2호선","0219","삼성",60072,62686,"20151217"
"20150901","2호선","0220","선릉",67859,58302,"20151217"
"20150901","2호선","0221","역삼",57183,63970,"20151217"
"20150901","2호선","0222","강남",106222,105690,"20151217"
"20150901","2호선","0223","교대",44913,50092,"20151217"
"20150901","2호선","0224","서초",26140,27297,"20151217"
"20150901","2호선","0225","방배",26522,27167,"20151217"
"20150901","2호선","0226","사당",49538,53963,"20151217"
"20150901","2호선","0227","낙성대",34863,34055,"20151217"
"20150901","2호선","0228","서울대입구",60492,59363,"20151217"
"20150901","2호선","0229","봉천",27580,25412,"20151217"
"20150901","2호선","0230","신림",78981,77114,"20151217"
"20150901","2호선","0231","신대방",31159,29751,"20151217"
"20150901","2호선","0232","구로디지털단지",73138,74052,"20151217"
"20150901","2호선","0233","대림",34744,35975,"20151217"
"20150901","2호선","0234","신도림",68390,68229,"20151217"
"20150901","2호선","0235","문래",23044,23339,"20151217"
"20150901","2호선","0236","영등포구청",25779,25687,"20151217"
"20150901","2호선","0237","당산",26032,29143,"20151217"
"20150901","2호선","0238","합정",35094,35467,"20151217"
"20150901","2호선","0239","홍대입구",69267,71706,"20151217"
"20150901","4호선","0420","혜화",41867,43889,"20151217"
"20150901","4호선","0421","동대문",27510,28406,"20151217"
"20150901","4호선","0422","동대문역사문화공원",21677,20162,"20151217"
"20150901","2호선","0240","신촌",53562,54266,"20151217"
"20150901","2호선","0241","이대",25720,27702,"20151217"
"20150901","2호선","0242","아현",11441,10913,"20151217"
"20150901","2호선","0243","충정로",13460,14599,"20151217"
"20150901","2호선","0244","용답",2790,2903,"20151217"
"20150901","2호선","0245","신답",1632,1863,"20151217"
"20150901","2호선","0246","신설동",3745,3747,"20151217"
"20150901","2호선","0247","도림천",1224,1418,"20151217"
"20150901","2호선","0248","양천구청",8592,8831,"20151217"
"20150901","2호선","0249","신정네거리",12210,12119,"20151217"
"20150901","2호선","0250","용두",2441,2597,"20151217"
"20150901","3호선","0309","지축",1452,1541,"20151217"
"20150901","3호선","0310","구파발",19467,15634,"20151217"
"20150901","3호선","0311","연신내",45978,43357,"20151217"
"20150901","3호선","0312","불광",21178,22510,"20151217"
"20150901","3호선","0313","녹번",16991,14926,"20151217"
"20150901","3호선","0314","홍제",22978,21686,"20151217"
"20150901","3호선","0315","무악재",4822,4946,"20151217"
"20150901","3호선","0316","독립문",8741,8839,"20151217"
"20150901","3호선","0317","경복궁",26631,27650,"20151217"
"20150901","3호선","0318","안국",27128,29439,"20151217"
"20150901","3호선","0319","종로3가",10297,12747,"20151217"
"20150901","3호선","0320","을지로3가",10535,12442,"20151217"
"20150901","3호선","0321","충무로",1,0,"20151217"
"20150901","3호선","0322","동대입구",12373,14655,"20151217"
"20150901","3호선","0323","약수",16869,16187,"20151217"
"20150901","3호선","0324","금호",8913,8081,"20151217"
"20150901","3호선","0325","옥수",11384,11811,"20151217"
"20150901","3호선","0326","압구정",38742,42665,"20151217"
"20150901","3호선","0327","신사",31968,35064,"20151217"
"20150901","3호선","0328","잠원",6488,6241,"20151217"
"20150901","3호선","0329","고속터미널",47050,47306,"20151217"
"20150901","3호선","0330","교대",17356,13304,"20151217"
"20150901","3호선","0331","남부터미널",38242,40391,"20151217"
"20150901","3호선","0332","양재",48875,51961,"20151217"
"20150901","3호선","0333","매봉",14779,14090,"20151217"
"20150901","3호선","0334","도곡",8329,7559,"20151217"
"20150901","3호선","0335","대치",12943,12341,"20151217"
"20150901","3호선","0336","학여울",2263,2352,"20151217"
"20150901","3호선","0337","대청",12555,11085,"20151217"
"20150901","3호선","0338","일원",11343,11631,"20151217"
"20150901","3호선","0339","수서",14243,14380,"20151217"
"20150901","3호선","0340","가락시장",9955,9185,"20151217"
"20150901","3호선","0341","경찰병원",8799,8707,"20151217"
"20150901","3호선","0342","오금",7848,6789,"20151217"
