"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20151201","9호선","4108","증미",8829,8857,"20151209"
"20151201","9호선","4109","등촌",12770,12646,"20151209"
"20151201","9호선","4110","염창",17803,17646,"20151209"
"20151201","9호선","4111","신목동",5052,4329,"20151209"
"20151201","9호선","4112","선유도",7997,8027,"20151209"
"20151201","9호선","4113","당산",19477,18252,"20151209"
"20151201","9호선","4114","국회의사당",18644,19173,"20151209"
"20151201","9호선","4115","여의도",22747,21670,"20151209"
"20151201","9호선","4116","샛강",6210,6714,"20151209"
"20151201","9호선","4117","노량진",24298,25623,"20151209"
"20151201","9호선","4118","노들",5370,4656,"20151209"
"20151201","9호선","4119","흑석(중앙대입구)",13235,13828,"20151209"
"20151201","9호선","4120","동작",2255,1771,"20151209"
"20151201","9호선","4121","구반포",3554,3738,"20151209"
"20151201","9호선","4122","신반포",3914,3723,"20151209"
"20151201","9호선","4123","고속터미널",14852,16370,"20151209"
"20151201","9호선","4124","사평",3338,3140,"20151209"
"20151201","9호선","4125","신논현",31777,31070,"20151209"
"20151201","공항철도 1호선","4201","서울역",8408,7090,"20151209"
"20151201","공항철도 1호선","4202","공덕",1511,1771,"20151209"
"20151201","공항철도 1호선","4203","홍대입구",7241,7159,"20151209"
"20151201","공항철도 1호선","4204","디지털미디어시티",13470,11600,"20151209"
"20151201","공항철도 1호선","4207","김포공항",8538,6204,"20151209"
"20151201","공항철도 1호선","4208","계양",11918,11090,"20151209"
"20151201","공항철도 1호선","4209","검암",18519,16882,"20151209"
"20151201","공항철도 1호선","4210","청라국제도시",5222,4967,"20151209"
"20151201","공항철도 1호선","4211","운서",5970,5954,"20151209"
"20151201","공항철도 1호선","4212","공항화물청사",2847,3019,"20151209"
"20151201","공항철도 1호선","4213","인천국제공항",10763,10113,"20151209"
"20151201","9호선2단계","4126","언주",8405,8428,"20151209"
"20151201","9호선2단계","4127","선정릉",6931,7018,"20151209"
"20151201","9호선2단계","4128","삼성중앙",5213,5385,"20151209"
"20151201","9호선2단계","4129","봉은사",10804,10615,"20151209"
"20151201","9호선2단계","4130","종합운동장",5331,4407,"20151209"
"20151201","경부선","1711","성균관대",19771,18706,"20151209"
"20151201","경부선","1712","화서",10446,10425,"20151209"
"20151201","경부선","1713","수원",46072,49307,"20151209"
"20151201","경부선","1714","독산",19134,20069,"20151209"
"20151201","경부선","1715","세류",4516,4077,"20151209"
"20151201","경부선","1716","병점",19031,18936,"20151209"
"20151201","경부선","1717","세마",2914,2668,"20151209"
"20151201","경부선","1718","오산대",3563,3625,"20151209"
"20151201","경부선","1719","오산",10485,10062,"20151209"
"20151201","경부선","1720","진위",1991,1736,"20151209"
"20151201","경부선","1721","송탄",5045,4884,"20151209"
"20151201","경부선","1722","서정리",6332,6108,"20151209"
"20151201","경부선","1723","지제",974,941,"20151209"
"20151201","경부선","1724","평택",15097,14840,"20151209"
"20151201","경부선","1725","성환",7639,7359,"20151209"
"20151201","경부선","1726","직산",1064,1211,"20151209"
"20151201","경부선","1727","두정",7240,8799,"20151209"
"20151201","경부선","1728","천안",10476,8299,"20151209"
"20151201","경부선","1729","당정",9467,9357,"20151209"
"20151201","경부선","1749","서동탄",1799,1528,"20151209"
"20151201","경부선","1750","광명",808,719,"20151209"
"20151201","경인선","1801","개봉",25398,25751,"20151209"
"20151201","경인선","1802","오류동",13378,12424,"20151209"
"20151201","경인선","1803","역곡",36101,35061,"20151209"
"20151201","경인선","1804","부천",45991,44896,"20151209"
"20151201","경인선","1805","송내",39949,39612,"20151209"
"20151201","경인선","1806","부평",38446,42713,"20151209"
"20151201","경인선","1807","백운",10781,10661,"20151209"
"20151201","경인선","1808","동암",28752,28250,"20151209"
"20151201","경인선","1809","주안",34703,34698,"20151209"
"20151201","경인선","1810","제물포",9749,9034,"20151209"
"20151201","경인선","1811","동인천",22055,19938,"20151209"
"20151201","경인선","1812","인천",3369,3249,"20151209"
"20151201","경인선","1813","구일",6781,6772,"20151209"
"20151201","7호선","2756","신중동",16145,16119,"20151209"
"20151201","7호선","2757","부천시청",13400,13788,"20151209"
"20151201","7호선","2758","상동",15075,15599,"20151209"
"20151201","7호선","2759","삼산체육관",8056,7746,"20151209"
