"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20150201","경부선","1722","서정리",3446,3661,"20151217"
"20150201","경부선","1723","지제",472,551,"20151217"
"20150201","경부선","1724","평택",12242,13194,"20151217"
"20150201","경부선","1725","성환",2832,3229,"20151217"
"20150201","경부선","1726","직산",857,994,"20151217"
"20150201","경부선","1727","두정",4996,5423,"20151217"
"20150201","경부선","1728","천안",8211,7991,"20151217"
"20150201","경부선","1729","당정",3847,3859,"20151217"
"20150201","경부선","1749","서동탄",1027,1096,"20151217"
"20150201","경부선","1750","광명",632,413,"20151217"
"20150201","안산선","1751","산본",12418,11169,"20151217"
"20150201","안산선","1752","대야미",2696,2393,"20151217"
"20150201","안산선","1753","반월",3499,3333,"20151217"
"20150201","안산선","1754","상록수",13972,14030,"20151217"
"20150201","안산선","1755","한대앞",5879,5781,"20151217"
"20150201","안산선","1756","중앙",12997,12937,"20151217"
"20150201","안산선","1757","고잔",5930,6038,"20151217"
"20150201","안산선","1758","초지",2607,2221,"20151217"
"20150201","안산선","1759","안산",16655,15677,"20151217"
"20150201","안산선","1760","신길온천",1119,988,"20151217"
"20150201","안산선","1761","정왕",6487,7000,"20151217"
"20150201","안산선","1762","오이도",5082,5077,"20151217"
"20150201","안산선","1763","수리산",2616,2754,"20151217"
"20150201","경인선","1801","개봉",14712,14722,"20151217"
"20150201","경인선","1802","오류동",8844,7779,"20151217"
"20150201","경인선","1803","역곡",17813,17758,"20151217"
"20150201","경인선","1804","부천",31615,31295,"20151217"
"20150201","경인선","1805","송내",19441,18931,"20151217"
"20150201","분당선","1867","청명",2503,2617,"20151217"
"20150201","분당선","1868","영통",5945,6103,"20151217"
"20150201","분당선","1869","망포",6328,6834,"20151217"
"20150201","분당선","1870","매탄권선",2512,2412,"20151217"
"20150201","분당선","1871","수원시청",7224,7366,"20151217"
"20150201","분당선","1872","매교",1502,1545,"20151217"
"20150201","수인선","1878","달월",43,40,"20151217"
"20150201","수인선","1879","월곶",1509,1377,"20151217"
"20150201","수인선","1880","소래포구",3809,3735,"20151217"
"20150201","수인선","1881","인천논현",3127,3211,"20151217"
"20150201","수인선","1882","호구포",1941,1973,"20151217"
"20150201","수인선","1883","남동인더스파크",778,801,"20151217"
"20150201","수인선","1884","원인재",2577,2822,"20151217"
"20150201","수인선","1885","연수",2756,2798,"20151217"
"20150201","수인선","1886","송도",1955,1967,"20151217"
"20150201","경원선","1901","방학",6948,6632,"20151217"
"20150201","경원선","1902","도봉",4423,3931,"20151217"
"20150201","경원선","1903","도봉산",5257,5161,"20151217"
"20150201","경원선","1904","망월사",5090,5298,"20151217"
"20150201","경원선","1905","회룡",8968,8862,"20151217"
"20150201","경원선","1906","의정부",20071,20291,"20151217"
"20150201","경원선","1907","가능",5292,4987,"20151217"
"20150201","경원선","1908","녹양",3136,2831,"20151217"
"20150201","경원선","1909","양주",6336,5796,"20151217"
"20150201","경원선","1910","덕계",1387,1319,"20151217"
"20150201","경원선","1911","덕정",4518,4571,"20151217"
"20150201","경원선","1912","지행",5139,5039,"20151217"
"20150201","경원선","1913","동두천 중앙",2788,2791,"20151217"
"20150201","경춘선","1329","춘천",2392,1948,"20151217"
"20150201","장항선","1401","봉명",782,784,"20151217"
"20150201","장항선","1402","쌍용동",1449,1357,"20151217"
"20150201","장항선","1403","아산",2158,1763,"20151217"
"20150201","장항선","1405","배방",641,738,"20151217"
"20150201","장항선","1407","온양온천",5421,5482,"20151217"
"20150201","장항선","1408","신창",986,1161,"20151217"
"20150201","과천선","1450","선바위",4618,4033,"20151217"
"20150201","과천선","1451","경마공원",22142,22630,"20151217"
"20150201","과천선","1452","대공원",5301,5809,"20151217"
"20150201","과천선","1453","과천",4014,3610,"20151217"
"20150201","과천선","1454","정부과천청사",9227,8891,"20151217"
"20150201","과천선","1455","인덕원",14582,14495,"20151217"
"20150201","과천선","1456","평촌",7435,7392,"20151217"
"20150201","과천선","1457","범계",20712,20288,"20151217"
"20150201","경부선","1701","구로",14487,14619,"20151217"
"20150201","경부선","1702","가산디지털단지",6682,8775,"20151217"
"20150201","경부선","1703","금천구청",7043,6950,"20151217"
"20150201","경부선","1704","석수",6995,6959,"20151217"
"20150201","경부선","1705","관악",7109,6519,"20151217"
"20150201","경부선","1706","안양",19846,19207,"20151217"
"20150201","경부선","1707","명학",4890,4703,"20151217"
