"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20170601","7호선","2716","중계","18774","17269","20170604"
"20170601","7호선","2717","하계","23526","22268","20170604"
"20170601","7호선","2718","공릉(서울과학기술대)","15350","15096","20170604"
"20170601","7호선","2719","태릉입구","11510","10720","20170604"
"20170601","7호선","2720","먹골","11947","11366","20170604"
"20170601","7호선","2721","중화","12915","12236","20170604"
"20170601","7호선","2722","상봉(시외버스터미널)","19061","18350","20170604"
"20170601","7호선","2723","면목","19253","18724","20170604"
"20170601","7호선","2724","사가정","17664","17515","20170604"
"20170601","7호선","2725","용마산","7277","6678","20170604"
"20170601","7호선","2726","중곡","11895","10917","20170604"
"20170601","7호선","2727","군자(능동)","16282","10230","20170604"
"20170601","7호선","2728","어린이대공원(세종대)","22084","22900","20170604"
"20170601","7호선","2729","건대입구","18526","19542","20170604"
"20170601","7호선","2730","뚝섬유원지","10461","9869","20170604"
"20170601","7호선","2731","청담","24944","29121","20170604"
"20170601","7호선","2732","강남구청","17291","19190","20170604"
"20170601","7호선","2733","학동","25822","29017","20170604"
"20170601","7호선","2734","논현","23154","25359","20170604"
"20170601","7호선","2735","반포","7500","7229","20170604"
"20170601","7호선","2736","고속터미널","20035","18291","20170604"
"20170601","7호선","2737","내방","17330","17629","20170604"
"20170601","7호선","2738","이수","19137","19055","20170604"
"20170601","7호선","2739","남성","13827","12787","20170604"
"20170601","7호선","2740","숭실대입구(살피재)","20648","20312","20170604"
"20170601","7호선","2741","상도","13934","13578","20170604"
"20170601","7호선","2742","장승배기","12637","12286","20170604"
"20170601","7호선","2743","신대방삼거리","18743","17879","20170604"
"20170601","7호선","2744","보라매","11219","11585","20170604"
"20170601","7호선","2745","신풍","12819","12187","20170604"
"20170601","7호선","2746","대림(구로구청)","10724","10796","20170604"
"20170601","7호선","2747","남구로","18574","19846","20170604"
"20170601","7호선","2748","가산디지털단지","49318","50590","20170604"
"20170601","7호선","2749","철산","27617","28089","20170604"
"20170601","7호선","2750","광명사거리","30347","29635","20170604"
"20170601","7호선","2751","천왕","9830","9120","20170604"
"20170601","7호선","2752","온수(성공회대입구)","13641","13174","20170604"
"20170601","7호선","2753","까치울","8152","7596","20170604"
"20170601","7호선","2754","부천종합운동장","6382","5765","20170604"
"20170601","7호선","2755","춘의","10510","10455","20170604"
"20170601","7호선","2756","신중동","16541","16185","20170604"
"20170601","7호선","2757","부천시청","13946","14177","20170604"
