"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20170301","7호선","2732","강남구청","7850","8461","20170309"
"20170301","7호선","2733","학동","9233","9735","20170309"
"20170301","7호선","2734","논현","9669","10665","20170309"
"20170301","7호선","2735","반포","4481","4206","20170309"
"20170301","7호선","2736","고속터미널","16560","13512","20170309"
"20170301","7호선","2737","내방","7431","7587","20170309"
"20170301","7호선","2738","이수","11964","11508","20170309"
"20170301","7호선","2739","남성","7712","7638","20170309"
"20170301","7호선","2740","숭실대입구(살피재)","9002","9506","20170309"
"20170301","7호선","2741","상도","7200","7244","20170309"
"20170301","7호선","2742","장승배기","7282","7115","20170309"
"20170301","7호선","2743","신대방삼거리","9968","9739","20170309"
"20170301","7호선","2744","보라매","5567","5542","20170309"
"20170301","7호선","2745","신풍","7455","7221","20170309"
"20170301","7호선","2746","대림(구로구청)","8868","8875","20170309"
"20170301","7호선","2747","남구로","9517","9600","20170309"
"20170301","7호선","2748","가산디지털단지","17868","16135","20170309"
"20170301","7호선","2749","철산","16545","16839","20170309"
"20170301","7호선","2750","광명사거리","20140","19908","20170309"
"20170301","7호선","2751","천왕","5396","5231","20170309"
"20170301","7호선","2752","온수(성공회대입구)","5486","5920","20170309"
"20170301","7호선","2753","까치울","4526","4367","20170309"
"20170301","7호선","2754","부천종합운동장","3690","3401","20170309"
"20170301","7호선","2755","춘의","5178","5020","20170309"
"20170301","7호선","2756","신중동","9611","9214","20170309"
"20170301","7호선","2757","부천시청","9675","9361","20170309"
"20170301","7호선","2758","상동","10937","10796","20170309"
"20170301","7호선","2759","삼산체육관","3525","3399","20170309"
"20170301","7호선","2760","굴포천","5979","6415","20170309"
"20170301","7호선","2761","부평구청","6904","5544","20170309"
"20170301","8호선","2811","암사","11713","10976","20170309"
"20170301","8호선","2812","천호(풍납토성)","13925","15897","20170309"
"20170301","8호선","2813","강동구청","6359","6662","20170309"
"20170301","8호선","2814","몽촌토성(평화의문)","4636","4557","20170309"
"20170301","8호선","2815","잠실(송파구청)","13111","13587","20170309"
"20170301","8호선","2816","석촌","5734","6211","20170309"
"20170301","8호선","2817","송파","3858","3815","20170309"
"20170301","8호선","2818","가락시장","5104","6130","20170309"
"20170301","8호선","2819","문정","5683","5530","20170309"
"20170301","8호선","2820","장지","14568","14204","20170309"
"20170301","8호선","2821","복정","6034","5174","20170309"
"20170301","8호선","2822","산성","4984","4948","20170309"
"20170301","8호선","2823","남한산성입구(성남법원.검찰청)","9529","8836","20170309"
"20170301","8호선","2824","단대오거리","8443","8059","20170309"
"20170301","8호선","2825","신흥","4090","4298","20170309"
"20170301","8호선","2826","수진","4567","4179","20170309"
"20170301","8호선","2827","모란","3334","2703","20170309"
"20170301","9호선","4101","개화","3763","2934","20170309"
"20170301","9호선","4102","김포공항","8219","11477","20170309"
"20170301","9호선","4103","공항시장","2169","2468","20170309"
"20170301","9호선","4104","신방화","5370","5447","20170309"
"20170301","9호선","4105","마곡나루","2691","2548","20170309"
"20170301","9호선","4106","양천향교","5013","5060","20170309"
"20170301","9호선","4107","가양","13402","13026","20170309"
"20170301","경원선","1012","응봉","1318","1157","20170309"
"20170301","경원선","1013","왕십리(성동구청)","14468","16252","20170309"
"20170301","경원선","1014","청량리(서울시립대입구)","15190","16962","20170309"
"20170301","경원선","1016","외대앞","9535","9145","20170309"
"20170301","경원선","1017","신이문","7612","7197","20170309"
"20170301","경원선","1018","석계","8779","9949","20170309"
"20170301","9호선","4108","증미","4137","4378","20170309"
"20170301","9호선","4109","등촌","6677","6738","20170309"
"20170301","9호선","4110","염창","10410","10232","20170309"
"20170301","9호선","4111","신목동","2341","2135","20170309"
"20170301","9호선","4112","선유도","3150","3360","20170309"
"20170301","9호선","4113","당산","10917","10412","20170309"
"20170301","9호선","4114","국회의사당","5628","5553","20170309"
"20170301","9호선","4115","여의도","7333","6817","20170309"
"20170301","9호선","4116","샛강","2410","2481","20170309"
"20170301","9호선","4117","노량진","23740","26113","20170309"
"20170301","9호선","4118","노들","3187","3003","20170309"
"20170301","9호선","4119","흑석(중앙대입구)","6910","7327","20170309"
"20170301","9호선","4120","동작(현충원)","1556","1241","20170309"
"20170301","9호선","4121","구반포","1961","2173","20170309"
"20170301","9호선","4122","신반포","2141","2193","20170309"
"20170301","9호선","4123","고속터미널","11262","18451","20170309"
"20170301","9호선","4124","사평","1606","1693","20170309"
"20170301","9호선","4125","신논현","17562","16890","20170309"
"20170301","9호선2단계","4126","언주","3781","3592","20170309"
"20170301","9호선2단계","4127","선정릉","3133","3238","20170309"
"20170301","9호선2단계","4128","삼성중앙","2120","2167","20170309"
"20170301","9호선2단계","4129","봉은사","8192","7562","20170309"
"20170301","9호선2단계","4130","종합운동장","3792","2882","20170309"
"20170301","경강선","1501","판교","2405","2232","20170309"
"20170301","경강선","1502","이매","1106","618","20170309"
"20170301","경강선","1503","삼동","902","734","20170309"
"20170301","경강선","1504","경기광주","3769","3752","20170309"
"20170301","경강선","1505","초월","1575","1508","20170309"
"20170301","경강선","1506","곤지암","1501","1449","20170309"
"20170301","경강선","1507","신둔도예촌","787","781","20170309"
"20170301","경강선","1508","이천","2137","2229","20170309"
"20170301","경강선","1509","부발","1327","1224","20170309"
"20170301","경강선","1510","세종대왕릉","373","371","20170309"
"20170301","경강선","1511","여주","2313","2172","20170309"
"20170301","경부선","1001","서울역","1","0","20170309"
"20170301","경부선","1002","남영","7044","7615","20170309"
"20170301","경부선","1003","용산","37917","36470","20170309"
"20170301","경부선","1004","노량진","16044","15044","20170309"
"20170301","경부선","1005","대방","10516","11022","20170309"
"20170301","경부선","1006","영등포","50238","50398","20170309"
"20170301","경부선","1007","신도림","2591","2673","20170309"
"20170301","경부선","1032","신길","7430","6392","20170309"
"20170301","경부선","1701","구로","14645","15015","20170309"
"20170301","경부선","1702","가산디지털단지","6592","9204","20170309"
"20170301","경부선","1703","금천구청","8680","8170","20170309"
"20170301","경부선","1704","석수","8183","7969","20170309"
"20170301","경부선","1705","관악","7173","6847","20170309"
"20170301","경부선","1706","안양","21873","21667","20170309"
"20170301","7호선","2722","상봉(시외버스터미널)","12990","12309","20170309"
"20170301","7호선","2723","면목","10824","10540","20170309"
"20170301","7호선","2724","사가정","11648","11296","20170309"
"20170301","7호선","2725","용마산","4490","4478","20170309"
"20170301","7호선","2726","중곡","6623","6400","20170309"
"20170301","7호선","2727","군자(능동)","10313","6186","20170309"
"20170301","7호선","2728","어린이대공원(세종대)","10330","10470","20170309"
"20170301","7호선","2729","건대입구","14656","15351","20170309"
"20170301","7호선","2730","뚝섬유원지","6106","6038","20170309"
"20170301","7호선","2731","청담","10672","11880","20170309"
"20170301","경의선","1269","강매","1587","1478","20170309"
"20170301","경의선","1270","행신","5037","5161","20170309"
"20170301","경의선","1271","능곡","2759","2660","20170309"
"20170301","경의선","1272","곡산","357","358","20170309"
"20170301","경의선","1273","백마","3895","3866","20170309"
"20170301","경의선","1274","풍산","3374","3411","20170309"
"20170301","경의선","1275","일산","5845","5868","20170309"
"20170301","경의선","1276","탄현","5279","5319","20170309"
"20170301","경의선","1277","야당","2558","2498","20170309"
"20170301","경의선","1278","운정","3450","3287","20170309"
"20170301","경의선","1279","금릉","3519","3483","20170309"
"20170301","경의선","1280","금촌","5961","5939","20170309"
"20170301","경의선","1282","월롱","1497","1796","20170309"
"20170301","경의선","1283","파주","968","762","20170309"
"20170301","경의선","1284","문산","5050","4825","20170309"
"20170301","경인선","1801","개봉","18675","19754","20170309"
"20170301","경인선","1802","오류동","10036","9630","20170309"
"20170301","경인선","1803","역곡","22078","21563","20170309"
"20170301","경인선","1804","부천","35127","34832","20170309"
"20170301","경인선","1805","송내","21731","21405","20170309"
"20170301","경인선","1806","부평","34652","36479","20170309"
"20170301","경인선","1807","백운","6676","6751","20170309"
"20170301","경인선","1808","동암","15693","15797","20170309"
"20170301","경인선","1809","주안","20348","18105","20170309"
"20170301","경인선","1810","제물포","6901","6643","20170309"
"20170301","경인선","1811","동인천","15903","14899","20170309"
"20170301","경인선","1812","인천","6169","5627","20170309"
"20170301","경인선","1813","구일","4398","4397","20170309"
"20170301","경인선","1814","소사","10265","10063","20170309"
"20170301","경인선","1815","부개","7256","7180","20170309"
"20170301","경인선","1816","간석","4811","4669","20170309"
"20170301","경인선","1817","도원","2315","2408","20170309"
"20170301","경인선","1821","온수(성공회대입구)","5758","5912","20170309"
"20170301","경인선","1822","중동","7200","6958","20170309"
"20170301","경인선","1823","도화","2917","2767","20170309"
"20170301","경부선","1707","명학","5963","6069","20170309"
"20170301","경부선","1708","금정","19331","19422","20170309"
"20170301","경부선","1709","군포","4820","4464","20170309"
"20170301","경부선","1710","의왕","5853","5690","20170309"
"20170301","경부선","1711","성균관대","11820","11739","20170309"
"20170301","경부선","1712","화서","5977","6155","20170309"
"20170301","경부선","1713","수원","42556","44418","20170309"
"20170301","경부선","1714","독산","9560","9970","20170309"
"20170301","경부선","1715","세류","3328","3407","20170309"
"20170301","경부선","1716","병점","11537","12490","20170309"
"20170301","경부선","1717","세마","2198","2040","20170309"
"20170301","경부선","1718","오산대","2100","2058","20170309"
"20170301","경부선","1719","오산","8514","8437","20170309"
"20170301","경부선","1720","진위","1044","1005","20170309"
"20170301","경부선","1721","송탄","4243","4166","20170309"
"20170301","경부선","1722","서정리","4029","4259","20170309"
"20170301","경부선","1723","지제","1265","1272","20170309"
"20170301","경부선","1724","평택","12368","12280","20170309"
"20170301","경부선","1725","성환","3241","3769","20170309"
"20170301","경부선","1726","직산","760","778","20170309"
"20170301","경부선","1727","두정","4610","5253","20170309"
"20170301","경부선","1728","천안","8105","7891","20170309"
"20170301","경부선","1729","당정","4667","4774","20170309"
"20170301","경부선","1749","서동탄","1330","1388","20170309"
"20170301","경부선","1750","광명","1231","1081","20170309"
"20170301","경원선","1008","이촌(국립중앙박물관)","3049","2544","20170309"
"20170301","경원선","1009","서빙고","1408","1465","20170309"
"20170301","경원선","1010","한남","2922","3048","20170309"
"20170301","경원선","1011","옥수","35","21","20170309"
"20170301","분당선","1867","청명","2581","2677","20170309"
"20170301","분당선","1868","영통","6913","7565","20170309"
"20170301","분당선","1869","망포","8022","7821","20170309"
"20170301","분당선","1870","매탄권선","3047","2919","20170309"
"20170301","분당선","1871","수원시청","8039","8312","20170309"
"20170301","분당선","1872","매교","1798","1914","20170309"
"20170301","수인선","1878","달월","42","40","20170309"
"20170301","수인선","1879","월곶","2326","2207","20170309"
"20170301","수인선","1880","소래포구","5745","5649","20170309"
"20170301","수인선","1881","인천논현","4738","4954","20170309"
"20170301","수인선","1882","호구포","2460","2377","20170309"
"20170301","수인선","1883","남동인더스파크","1054","1109","20170309"
"20170301","수인선","1884","원인재","3734","3871","20170309"
"20170301","수인선","1885","연수","4222","4186","20170309"
"20170301","수인선","1886","송도","2310","2242","20170309"
"20170301","수인선","1888","인하대","3912","3677","20170309"
"20170301","경춘선","1327","김유정","690","758","20170309"
"20170301","경춘선","1328","남춘천","2946","3519","20170309"
"20170301","경춘선","1329","춘천","2414","2238","20170309"
"20170301","경춘선","1311","신내","466","476","20170309"
"20170301","경춘선","1312","갈매","1159","1015","20170309"
"20170301","경춘선","1313","별내","1812","1768","20170309"
"20170301","경춘선","1314","퇴계원","2358","2153","20170309"
"20170301","경춘선","1315","사릉","2468","2308","20170309"
"20170301","경춘선","1316","금곡","1074","1030","20170309"
"20170301","경춘선","1317","평내호평","4458","4236","20170309"
