"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20170101","경원선","1907","가능",4194,3852,"20170109"
"20170101","경원선","1908","녹양",2612,2468,"20170109"
"20170101","경원선","1909","양주",5036,5004,"20170109"
"20170101","경원선","1910","덕계",1145,1123,"20170109"
"20170101","경원선","1911","덕정",3823,4188,"20170109"
"20170101","경원선","1912","지행",4760,4674,"20170109"
"20170101","경원선","1913","동두천중앙",2659,2521,"20170109"
"20170101","경원선","1914","보산",1504,1575,"20170109"
"20170101","경원선","1915","동두천",1238,1712,"20170109"
"20170101","경원선","1916","소요산",4596,3796,"20170109"
"20170101","경의선","1251","서울역",1212,787,"20170109"
"20170101","경의선","1252","신촌",377,361,"20170109"
"20170101","경의선","1261","효창공원앞",951,1055,"20170109"
"20170101","경의선","1262","공덕",984,1145,"20170109"
"20170101","경의선","1263","서강대",1138,1225,"20170109"
"20170101","경의선","1264","홍대입구",1342,1841,"20170109"
"20170101","경의선","1265","가좌",2227,2222,"20170109"
"20170101","경의선","1266","디지털미디어시티",1206,1172,"20170109"
"20170101","경의선","1267","수색",884,927,"20170109"
"20170101","경의선","1268","화전",748,853,"20170109"
"20170101","경의선","1269","강매",1041,1066,"20170109"
"20170101","경의선","1270","행신",3832,3754,"20170109"
"20170101","경의선","1271","능곡",2234,2160,"20170109"
"20170101","경의선","1272","곡산",259,258,"20170109"
"20170101","경의선","1273","백마",2854,2769,"20170109"
"20170101","경의선","1274","풍산",2473,2409,"20170109"
"20170101","경의선","1275","일산",4292,4259,"20170109"
"20170101","경의선","1276","탄현",3790,3751,"20170109"
"20170101","경의선","1277","야당",1619,1613,"20170109"
"20170101","경의선","1278","운정",2418,2266,"20170109"
"20170101","경의선","1279","금릉",2574,2604,"20170109"
"20170101","경의선","1280","금촌",4877,5402,"20170109"
"20170101","경의선","1282","월롱",966,2242,"20170109"
"20170101","경의선","1283","파주",755,654,"20170109"
"20170101","경부선","1702","가산디지털단지",5801,7861,"20170109"
"20170101","경부선","1703","금천구청",6104,5769,"20170109"
"20170101","경부선","1704","석수",5524,5284,"20170109"
"20170101","경부선","1705","관악",5286,4895,"20170109"
"20170101","경부선","1706","안양",15355,14870,"20170109"
"20170101","경부선","1707","명학",3590,3548,"20170109"
"20170101","경부선","1708","금정",15082,15877,"20170109"
"20170101","경부선","1709","군포",3491,3217,"20170109"
"20170101","경부선","1710","의왕",3934,3997,"20170109"
"20170101","경부선","1711","성균관대",7768,8506,"20170109"
"20170101","경부선","1712","화서",4123,4146,"20170109"
"20170101","경부선","1713","수원",38052,37511,"20170109"
"20170101","경부선","1714","독산",6038,6375,"20170109"
"20170101","경부선","1715","세류",2941,3050,"20170109"
"20170101","경부선","1716","병점",8227,9817,"20170109"
"20170101","경부선","1717","세마",1480,1366,"20170109"
"20170101","경부선","1718","오산대",1371,1708,"20170109"
"20170101","경부선","1719","오산",8254,9797,"20170109"
"20170101","경부선","1720","진위",839,896,"20170109"
"20170101","분당선","1849","강남구청",2132,2367,"20170109"
"20170101","분당선","1850","선정릉",1627,1786,"20170109"
"20170101","분당선","1851","가천대",2638,3598,"20170109"
"20170101","분당선","1852","태평",8344,8281,"20170109"
"20170101","분당선","1853","모란",11150,11247,"20170109"
"20170101","분당선","1854","야탑",15083,14831,"20170109"
"20170101","분당선","1855","서현",13218,13378,"20170109"
"20170101","분당선","1856","수내",4943,5032,"20170109"
"20170101","분당선","1857","정자",6867,7565,"20170109"
"20170101","분당선","1858","미금",9017,10013,"20170109"
"20170101","분당선","1859","오리",6576,5875,"20170109"
"20170101","분당선","1860","이매",3759,4158,"20170109"
"20170101","분당선","1861","보정",1142,1046,"20170109"
"20170101","경의선","1284","문산",4219,4694,"20170109"
"20170101","경인선","1801","개봉",12613,13112,"20170109"
"20170101","경인선","1802","오류동",7674,7048,"20170109"
"20170101","경인선","1803","역곡",15231,15254,"20170109"
"20170101","경인선","1804","부천",26886,26678,"20170109"
"20170101","경인선","1805","송내",15024,14769,"20170109"
"20170101","경인선","1806","부평",28771,29203,"20170109"
"20170101","경인선","1807","백운",5020,5022,"20170109"
"20170101","경인선","1808","동암",12503,12749,"20170109"
"20170101","경인선","1809","주안",15131,14158,"20170109"
"20170101","경인선","1810","제물포",4998,5033,"20170109"
"20170101","경인선","1811","동인천",11737,11264,"20170109"
"20170101","경인선","1812","인천",5029,3994,"20170109"
"20170101","경인선","1813","구일",2745,2796,"20170109"
"20170101","경인선","1814","소사",8000,7737,"20170109"
"20170101","경인선","1815","부개",5483,5395,"20170109"
"20170101","경인선","1816","간석",3424,3423,"20170109"
"20170101","경인선","1817","도원",2078,2102,"20170109"
"20170101","경인선","1821","온수(성공회대입구)",3933,3881,"20170109"
"20170101","경인선","1822","중동",5012,4767,"20170109"
"20170101","경인선","1823","도화",2224,2144,"20170109"
"20170101","경부선","1721","송탄",3626,4406,"20170109"
"20170101","경부선","1722","서정리",2966,4186,"20170109"
"20170101","경부선","1723","지제",1006,970,"20170109"
"20170101","경부선","1724","평택",12253,14118,"20170109"
"20170101","경부선","1725","성환",2823,3736,"20170109"
"20170101","경부선","1726","직산",744,951,"20170109"
"20170101","경부선","1727","두정",3917,4761,"20170109"
"20170101","경부선","1728","천안",8139,7448,"20170109"
"20170101","경부선","1729","당정",2955,3187,"20170109"
"20170101","경부선","1749","서동탄",887,927,"20170109"
"20170101","경부선","1750","광명",1135,643,"20170109"
"20170101","경원선","1008","이촌(국립중앙박물관)",2939,2179,"20170109"
"20170101","경원선","1009","서빙고",1996,2115,"20170109"
"20170101","경원선","1010","한남",2131,2015,"20170109"
"20170101","경원선","1011","옥수",52,25,"20170109"
"20170101","경원선","1012","응봉",1081,1039,"20170109"
"20170101","경원선","1013","왕십리(성동구청)",10435,11904,"20170109"
"20170101","경원선","1014","청량리(서울시립대입구)",10920,10298,"20170109"
"20170101","경원선","1016","외대앞",6279,6488,"20170109"
"20170101","경원선","1017","신이문",5121,4737,"20170109"
"20170101","경원선","1018","석계",5721,6534,"20170109"
"20170101","경원선","1019","광운대",4411,4556,"20170109"
"20170101","경원선","1020","월계",2771,2610,"20170109"
"20170101","경원선","1021","녹천",2627,2334,"20170109"
"20170101","경원선","1901","방학",5888,5787,"20170109"
"20170101","경원선","1902","도봉",3432,3333,"20170109"
"20170101","경원선","1903","도봉산",6941,4998,"20170109"
"20170101","경원선","1904","망월사",4191,4312,"20170109"
"20170101","경원선","1905","회룡",6937,7010,"20170109"
"20170101","경원선","1906","의정부",15351,15844,"20170109"
"20170101","안산선","1762","오이도",5601,5628,"20170109"
"20170101","안산선","1763","수리산",2091,1986,"20170109"
"20170101","일산선","1948","원흥",3217,3009,"20170109"
"20170101","일산선","1950","삼송",6553,6834,"20170109"
"20170101","일산선","1951","원당",6175,6007,"20170109"
"20170101","일산선","1952","화정",11654,11860,"20170109"
"20170101","일산선","1953","대곡",742,567,"20170109"
"20170101","일산선","1954","백석",6806,6478,"20170109"
"20170101","일산선","1955","마두",3686,3746,"20170109"
"20170101","일산선","1956","정발산",5743,5933,"20170109"
"20170101","일산선","1957","주엽",4322,4386,"20170109"
"20170101","일산선","1958","대화",6315,5809,"20170109"
"20170101","장항선","1401","봉명",713,671,"20170109"
"20170101","장항선","1402","쌍용(나사렛대)",1311,1434,"20170109"
"20170101","장항선","1403","아산",2774,1952,"20170109"
"20170101","경춘선","1311","신내",385,381,"20170109"
"20170101","경춘선","1312","갈매",617,594,"20170109"
"20170101","경춘선","1313","별내",1272,1257,"20170109"
"20170101","경춘선","1314","퇴계원",1677,1597,"20170109"
"20170101","경춘선","1315","사릉",1575,1629,"20170109"
"20170101","경춘선","1316","금곡",718,688,"20170109"
"20170101","경춘선","1317","평내호평",2994,2978,"20170109"
"20170101","경춘선","1318","천마산",866,881,"20170109"
"20170101","경춘선","1319","마석",1989,2195,"20170109"
