"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20170501","3호선","0333","매봉","8096","7918","20170504"
"20170501","3호선","0334","도곡","5597","5242","20170504"
"20170501","3호선","0335","대치","10786","10287","20170504"
"20170501","3호선","0336","학여울","1613","1586","20170504"
"20170501","3호선","0337","대청","8154","7386","20170504"
"20170501","3호선","0338","일원","6218","6160","20170504"
"20170501","3호선","0339","수서","14323","13822","20170504"
"20170501","3호선","0340","가락시장","8554","8374","20170504"
"20170501","3호선","0341","경찰병원","5892","5923","20170504"
"20170501","3호선","0342","오금","5657","5134","20170504"
"20170501","4호선","0409","당고개","12821","12273","20170504"
"20170501","4호선","0410","상계","19721","17734","20170504"
"20170501","4호선","0411","노원","22210","24305","20170504"
"20170501","4호선","0412","창동","27086","29207","20170504"
"20170501","4호선","0413","쌍문","30914","26824","20170504"
"20170501","4호선","0414","수유(강북구청)","43727","42394","20170504"
"20170501","4호선","0415","미아(서울사이버대학)","18918","17349","20170504"
"20170501","4호선","0416","미아사거리","30669","29788","20170504"
"20170501","4호선","0417","길음","25919","25997","20170504"
"20170501","4호선","0418","성신여대입구(돈암)","27949","25741","20170504"
"20170501","4호선","0419","한성대입구(삼선교)","18497","17792","20170504"
"20170501","4호선","0420","혜화","41308","44946","20170504"
"20170501","4호선","0421","동대문","31337","30643","20170504"
"20170501","4호선","0422","동대문역사문화공원","23225","20555","20170504"
"20170501","4호선","0423","충무로","27458","28318","20170504"
"20170501","4호선","0424","명동","36375","39717","20170504"
"20170501","4호선","0425","회현(남대문시장)","31924","33749","20170504"
"20170501","4호선","0426","서울역","8281","15982","20170504"
"20170501","4호선","0427","숙대입구(갈월)","17014","16725","20170504"
"20170501","4호선","0428","삼각지","3896","4842","20170504"
"20170501","4호선","0429","신용산","9468","9816","20170504"
"20170501","4호선","0430","이촌(국립중앙박물관)","9530","10902","20170504"
"20170501","4호선","0431","동작(현충원)","3395","3594","20170504"
"20170501","4호선","0432","총신대입구(이수)","20151","22550","20170504"
"20170501","4호선","0433","사당","26412","22640","20170504"
"20170501","4호선","0434","남태령","1414","734","20170504"
"20170501","5호선","2511","방화","6762","6399","20170504"
"20170501","5호선","2512","개화산","4877","4704","20170504"
"20170501","5호선","2513","김포공항","7230","6413","20170504"
"20170501","5호선","2514","송정","8898","9056","20170504"
"20170501","5호선","2515","마곡","4120","3658","20170504"
"20170501","5호선","2516","발산","10617","10864","20170504"
"20170501","5호선","2517","우장산","14562","14296","20170504"
"20170501","5호선","2518","화곡","26142","24297","20170504"
"20170501","5호선","2519","까치산","26722","25368","20170504"
"20170501","5호선","2520","신정(은행정)","12409","10323","20170504"
"20170501","5호선","2521","목동","16316","16859","20170504"
"20170501","2호선","0250","용두(동대문구청)","2187","2259","20170504"
"20170501","3호선","0309","지축","1068","1160","20170504"
"20170501","3호선","0310","구파발","18311","16690","20170504"
"20170501","3호선","0311","연신내","40194","37765","20170504"
"20170501","3호선","0312","불광","17898","19875","20170504"
"20170501","3호선","0313","녹번","11427","10063","20170504"
"20170501","3호선","0314","홍제","19712","19266","20170504"
"20170501","7호선","2712","도봉산","8562","10961","20170504"
"20170501","7호선","2713","수락산","13492","12812","20170504"
"20170501","7호선","2714","마들","10750","9823","20170504"
"20170501","7호선","2715","노원","19943","21718","20170504"
"20170501","7호선","2716","중계","13473","12485","20170504"
"20170501","7호선","2717","하계","19061","18152","20170504"
"20170501","7호선","2718","공릉(서울과학기술대)","12427","12391","20170504"
"20170501","7호선","2719","태릉입구","8925","8743","20170504"
"20170501","7호선","2720","먹골","9565","9078","20170504"
"20170501","7호선","2721","중화","10287","9924","20170504"
"20170501","7호선","2722","상봉(시외버스터미널)","15640","15232","20170504"
"20170501","7호선","2723","면목","16056","15644","20170504"
"20170501","7호선","2724","사가정","15185","14697","20170504"
"20170501","7호선","2725","용마산","5605","5396","20170504"
"20170501","7호선","2726","중곡","9402","8631","20170504"
"20170501","7호선","2727","군자(능동)","12623","7636","20170504"
"20170501","5호선","2522","오목교(목동운동장앞)","21323","22930","20170504"
"20170501","5호선","2523","양평","4129","4233","20170504"
"20170501","5호선","2524","영등포구청","2587","2700","20170504"
"20170501","5호선","2525","영등포시장","6921","7732","20170504"
"20170501","5호선","2526","신길","2333","2708","20170504"
"20170501","5호선","2527","여의도","9923","11376","20170504"
"20170501","5호선","2528","여의나루","15745","16261","20170504"
"20170501","5호선","2529","마포","9850","9929","20170504"
"20170501","5호선","2530","공덕","8477","8667","20170504"
"20170501","5호선","2531","애오개","5746","5615","20170504"
"20170501","5호선","2532","충정로(경기대입구)","2633","2705","20170504"
"20170501","5호선","2533","서대문","11662","11498","20170504"
"20170501","5호선","2534","광화문(세종문화회관)","25824","24720","20170504"
"20170501","5호선","2535","종로3가","13983","13466","20170504"
"20170501","5호선","2536","을지로4가","4871","5458","20170504"
"20170501","5호선","2537","동대문역사문화공원","1916","2353","20170504"
"20170501","5호선","2538","청구","3708","3364","20170504"
"20170501","5호선","2539","신금호","5030","5080","20170504"
"20170501","5호선","2540","행당","7009","6172","20170504"
"20170501","5호선","2541","왕십리(성동구청)","4320","5156","20170504"
"20170501","5호선","2542","마장","5474","5416","20170504"
"20170501","5호선","2543","답십리","13775","12573","20170504"
"20170501","5호선","2544","장한평","14865","14963","20170504"
"20170501","5호선","2545","군자(능동)","9396","11933","20170504"
