"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20171001","2호선","0237","당산","10209","11174","20171004"
"20171001","2호선","0238","합정","21857","22697","20171004"
"20171001","2호선","0239","홍대입구","72043","72022","20171004"
"20171001","2호선","0240","신촌","35505","33466","20171004"
"20171001","4호선","0411","노원","16356","17707","20171004"
"20171001","4호선","0412","창동","19930","21309","20171004"
"20171001","4호선","0413","쌍문","20538","17269","20171004"
"20171001","4호선","0414","수유(강북구청)","26375","24253","20171004"
"20171001","4호선","0415","미아(서울사이버대학)","11099","9682","20171004"
"20171001","4호선","0416","미아사거리","20438","19081","20171004"
"20171001","4호선","0417","길음","14119","12297","20171004"
"20171001","4호선","0418","성신여대입구(돈암)","16015","14415","20171004"
"20171001","4호선","0419","한성대입구(삼선교)","9596","8796","20171004"
"20171001","4호선","0420","혜화","28829","29524","20171004"
"20171001","4호선","0421","동대문","11689","11377","20171004"
"20171001","4호선","0422","동대문역사문화공원","16582","15070","20171004"
"20171001","4호선","0423","충무로","12285","12374","20171004"
"20171001","4호선","0424","명동","30318","33690","20171004"
"20171001","4호선","0425","회현(남대문시장)","13395","13727","20171004"
"20171001","4호선","0426","서울역","6078","15382","20171004"
"20171001","4호선","0427","숙대입구(갈월)","9184","8560","20171004"
"20171001","4호선","0428","삼각지","2624","3254","20171004"
"20171001","1호선","0150","서울역","32852","39311","20171004"
"20171001","1호선","0151","시청","11179","10652","20171004"
"20171001","1호선","0152","종각","20385","17890","20171004"
"20171001","1호선","0153","종로3가","19848","18324","20171004"
"20171001","1호선","0154","종로5가","12610","11963","20171004"
"20171001","1호선","0155","동대문","11963","15112","20171004"
"20171001","1호선","0156","신설동","9283","8682","20171004"
"20171001","1호선","0157","제기동","16334","16882","20171004"
"20171001","1호선","0158","청량리(서울시립대입구)","22191","24040","20171004"
"20171001","1호선","0159","동묘앞","11065","11211","20171004"
"20171001","2호선","0201","시청","7825","6257","20171004"
"20171001","2호선","0202","을지로입구","26980","25367","20171004"
"20171001","2호선","0203","을지로3가","8080","8062","20171004"
"20171001","2호선","0204","을지로4가","4139","4030","20171004"
"20171001","2호선","0205","동대문역사문화공원","12888","15803","20171004"
"20171001","2호선","0206","신당","9721","10290","20171004"
"20171001","2호선","0207","상왕십리","7195","6668","20171004"
"20171001","2호선","0208","왕십리(성동구청)","12461","10064","20171004"
"20171001","2호선","0209","한양대","3365","3278","20171004"
"20171001","2호선","0210","뚝섬","6752","6761","20171004"
"20171001","2호선","0211","성수","8985","9686","20171004"
"20171001","2호선","0212","건대입구","33291","35106","20171004"
"20171001","2호선","0213","구의(광진구청)","12591","11618","20171004"
"20171001","2호선","0214","강변(동서울터미널)","32736","39939","20171004"
"20171001","2호선","0215","잠실나루","7285","7158","20171004"
"20171001","2호선","0216","잠실(송파구청)","62919","57635","20171004"
"20171001","2호선","0217","잠실새내","16011","15919","20171004"
"20171001","2호선","0218","종합운동장","16568","18465","20171004"
"20171001","2호선","0219","삼성(무역센터)","27353","27021","20171004"
"20171001","2호선","0220","선릉","13696","11462","20171004"
"20171001","2호선","0221","역삼","12026","12360","20171004"
"20171001","2호선","0222","강남","49311","49971","20171004"
"20171001","2호선","0223","교대(법원.검찰청)","12776","13823","20171004"
"20171001","2호선","0224","서초","14188","13694","20171004"
"20171001","2호선","0225","방배","8809","8552","20171004"
"20171001","2호선","0226","사당","22835","26514","20171004"
"20171001","2호선","0227","낙성대","17841","15092","20171004"
"20171001","2호선","0228","서울대입구(관악구청)","30914","27882","20171004"
"20171001","2호선","0229","봉천","13479","11819","20171004"
"20171001","2호선","0230","신림","47616","43699","20171004"
"20171001","2호선","0231","신대방","19722","17831","20171004"
"20171001","2호선","0232","구로디지털단지","33608","32546","20171004"
"20171001","2호선","0233","대림(구로구청)","23411","23826","20171004"
"20171001","2호선","0234","신도림","42543","42727","20171004"
"20171001","2호선","0235","문래","8313","8675","20171004"
"20171001","2호선","0236","영등포구청","9108","8846","20171004"
"20171001","5호선","2551","굽은다리(강동구민회관앞)","6055","5680","20171004"
"20171001","5호선","2552","명일","4881","4726","20171004"
"20171001","5호선","2553","고덕","4484","4469","20171004"
"20171001","5호선","2554","상일동","5564","4898","20171004"
"20171001","5호선","2555","둔촌동","6790","6857","20171004"
"20171001","5호선","2556","올림픽공원(한국체대)","2864","2954","20171004"
"20171001","5호선","2557","방이","4023","3858","20171004"
"20171001","5호선","2558","오금","1580","1603","20171004"
"20171001","5호선","2559","개롱","3450","3457","20171004"
"20171001","5호선","2560","거여","3805","3606","20171004"
"20171001","5호선","2561","마천","3514","3612","20171004"
"20171001","6호선","2611","응암","10948","10539","20171004"
"20171001","6호선","2612","역촌","2330","2673","20171004"
"20171001","6호선","2613","불광","4344","3727","20171004"
"20171001","6호선","2614","독바위","1830","2190","20171004"
"20171001","6호선","2615","연신내","1","0","20171004"
"20171001","6호선","2616","구산","4735","3407","20171004"
"20171001","6호선","2617","새절(신사)","7694","7275","20171004"
"20171001","2호선","0241","이대","10937","10593","20171004"
"20171001","2호선","0242","아현","6055","5582","20171004"
"20171001","2호선","0243","충정로(경기대입구)","4451","4403","20171004"
"20171001","2호선","0244","용답","1811","1706","20171004"
"20171001","2호선","0245","신답","738","794","20171004"
"20171001","2호선","0246","신설동","3425","3035","20171004"
"20171001","2호선","0247","도림천","407","393","20171004"
"20171001","2호선","0248","양천구청","3532","3627","20171004"
"20171001","2호선","0249","신정네거리","5911","5746","20171004"
"20171001","2호선","0250","용두(동대문구청)","1507","1541","20171004"
"20171001","3호선","0309","지축","755","813","20171004"
"20171001","3호선","0310","구파발","12733","12681","20171004"
"20171001","3호선","0311","연신내","27939","25811","20171004"
"20171001","3호선","0312","불광","12907","14767","20171004"
"20171001","3호선","0313","녹번","6881","5697","20171004"
"20171001","3호선","0314","홍제","11855","10715","20171004"
"20171001","3호선","0315","무악재","2269","2236","20171004"
"20171001","3호선","0316","독립문","5652","5565","20171004"
"20171001","3호선","0317","경복궁(정부서울청사)","14449","15518","20171004"
"20171001","3호선","0318","안국","13110","14221","20171004"
"20171001","3호선","0319","종로3가","3435","5891","20171004"
"20171001","3호선","0320","을지로3가","3427","3511","20171004"
"20171001","3호선","0321","충무로","1","0","20171004"
"20171001","3호선","0322","동대입구","6065","6305","20171004"
"20171001","3호선","0323","약수","7996","7271","20171004"
"20171001","3호선","0324","금호","5099","4534","20171004"
"20171001","3호선","0325","옥수","5637","5803","20171004"
"20171001","3호선","0326","압구정","17711","18581","20171004"
"20171001","3호선","0327","신사","15302","15589","20171004"
"20171001","3호선","0328","잠원","2837","2748","20171004"
"20171001","3호선","0329","고속터미널","48091","59264","20171004"
"20171001","3호선","0330","교대(법원.검찰청)","4893","2967","20171004"
"20171001","3호선","0331","남부터미널(예술의전당)","16756","20966","20171004"
"20171001","3호선","0332","양재(서초구청)","14974","15472","20171004"
"20171001","3호선","0333","매봉","3737","3482","20171004"
"20171001","3호선","0334","도곡","2650","2568","20171004"
"20171001","3호선","0335","대치","7642","6822","20171004"
"20171001","3호선","0336","학여울","912","925","20171004"
"20171001","3호선","0337","대청","4592","4085","20171004"
"20171001","3호선","0338","일원","3409","3646","20171004"
"20171001","3호선","0339","수서","8617","11196","20171004"
"20171001","3호선","0340","가락시장","5133","5368","20171004"
"20171001","3호선","0341","경찰병원","3210","3002","20171004"
"20171001","3호선","0342","오금","3464","3225","20171004"
"20171001","4호선","0409","당고개","9274","8803","20171004"
"20171001","4호선","0410","상계","12674","11643","20171004"
"20171001","7호선","2726","중곡","5845","5365","20171004"
"20171001","7호선","2727","군자(능동)","8473","4913","20171004"
"20171001","7호선","2728","어린이대공원(세종대)","8608","7617","20171004"
"20171001","7호선","2729","건대입구","11364","12051","20171004"
"20171001","7호선","2730","뚝섬유원지","6207","5906","20171004"
"20171001","7호선","2731","청담","7444","8224","20171004"
"20171001","7호선","2732","강남구청","5022","5472","20171004"
"20171001","7호선","2733","학동","5897","5990","20171004"
"20171001","7호선","2734","논현","6829","7366","20171004"
"20171001","7호선","2735","반포","3460","3248","20171004"
"20171001","7호선","2736","고속터미널","11765","13805","20171004"
"20171001","7호선","2737","내방","5580","5665","20171004"
"20171001","7호선","2738","이수","9414","8971","20171004"
"20171001","7호선","2739","남성","6272","5764","20171004"
"20171001","7호선","2740","숭실대입구(살피재)","7341","6708","20171004"
"20171001","7호선","2741","상도","6311","5393","20171004"
"20171001","7호선","2742","장승배기","6438","5970","20171004"
"20171001","7호선","2743","신대방삼거리","8917","8211","20171004"
"20171001","4호선","0429","신용산","6865","8269","20171004"
"20171001","4호선","0430","이촌(국립중앙박물관)","6683","7160","20171004"
"20171001","4호선","0431","동작(현충원)","1390","1503","20171004"
"20171001","4호선","0432","총신대입구(이수)","13358","14247","20171004"
"20171001","4호선","0433","사당","17666","14834","20171004"
"20171001","4호선","0434","남태령","1086","631","20171004"
"20171001","5호선","2511","방화","4344","3993","20171004"
"20171001","5호선","2512","개화산","3346","3153","20171004"
"20171001","5호선","2513","김포공항","6432","6605","20171004"
"20171001","5호선","2514","송정","5488","5757","20171004"
"20171001","5호선","2515","마곡","2970","2766","20171004"
"20171001","5호선","2516","발산","8042","7868","20171004"
"20171001","5호선","2517","우장산","8278","8170","20171004"
"20171001","5호선","2518","화곡","16485","14981","20171004"
"20171001","5호선","2519","까치산","18314","16992","20171004"
"20171001","5호선","2520","신정(은행정)","7562","6301","20171004"
"20171001","5호선","2521","목동","9202","9062","20171004"
"20171001","5호선","2522","오목교(목동운동장앞)","14128","14954","20171004"
"20171001","5호선","2523","양평","2677","2432","20171004"
"20171001","5호선","2524","영등포구청","1369","1401","20171004"
"20171001","5호선","2525","영등포시장","5738","6241","20171004"
"20171001","5호선","2526","신길","1545","1522","20171004"
"20171001","5호선","2527","여의도","5717","6220","20171004"
"20171001","5호선","2528","여의나루","5619","5504","20171004"
"20171001","5호선","2529","마포","5241","5011","20171004"
"20171001","5호선","2530","공덕","4829","4806","20171004"
"20171001","5호선","2531","애오개","3273","3119","20171004"
"20171001","5호선","2532","충정로(경기대입구)","1511","1430","20171004"
