"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20170201","2호선","0247","도림천",1287,1591,"20170209"
"20170201","2호선","0248","양천구청",7838,8248,"20170209"
"20170201","2호선","0249","신정네거리",10792,11175,"20170209"
"20170201","2호선","0250","용두(동대문구청)",2429,2558,"20170209"
"20170201","3호선","0309","지축",1131,1283,"20170209"
"20170201","3호선","0310","구파발",21162,18377,"20170209"
"20170201","3호선","0311","연신내",45197,43479,"20170209"
"20170201","3호선","0312","불광",20558,22190,"20170209"
"20170201","3호선","0313","녹번",14663,12623,"20170209"
"20170201","3호선","0314","홍제",21599,20433,"20170209"
"20170201","3호선","0315","무악재",4551,4636,"20170209"
"20170201","3호선","0316","독립문",8279,8339,"20170209"
"20170201","3호선","0317","경복궁(정부서울청사)",24870,25646,"20170209"
"20170201","3호선","0318","안국",27451,28968,"20170209"
"20170201","3호선","0319","종로3가",10712,13309,"20170209"
"20170201","3호선","0320","을지로3가",11798,13090,"20170209"
"20170201","3호선","0322","동대입구",10992,12163,"20170209"
"20170201","3호선","0323","약수",15655,15167,"20170209"
"20170201","3호선","0324","금호",9188,8622,"20170209"
"20170201","3호선","0325","옥수",10658,11025,"20170209"
"20170201","3호선","0326","압구정",38931,42732,"20170209"
"20170201","3호선","0327","신사",34735,37382,"20170209"
"20170201","3호선","0328","잠원",6695,6492,"20170209"
"20170201","3호선","0329","고속터미널",56597,51656,"20170209"
"20170201","3호선","0330","교대(법원.검찰청)",16705,11650,"20170209"
"20170201","3호선","0331","남부터미널(예술의전당)",37953,38351,"20170209"
"20170201","3호선","0332","양재(서초구청)",46047,49648,"20170209"
"20170201","3호선","0333","매봉",14406,13850,"20170209"
"20170201","3호선","0334","도곡",7516,7189,"20170209"
"20170201","3호선","0335","대치",13412,13220,"20170209"
"20170201","3호선","0336","학여울",2179,2201,"20170209"
"20170201","1호선","0150","서울역",59534,51535,"20170209"
"20170201","1호선","0151","시청",26948,26814,"20170209"
"20170201","1호선","0152","종각",54485,51339,"20170209"
"20170201","1호선","0153","종로3가",39229,36715,"20170209"
"20170201","1호선","0154","종로5가",29484,29430,"20170209"
"20170201","1호선","0155","동대문",15207,17358,"20170209"
"20170201","1호선","0156","신설동",17341,17221,"20170209"
"20170201","1호선","0157","제기동",19185,19606,"20170209"
"20170201","1호선","0158","청량리(서울시립대입구)",28033,28795,"20170209"
"20170201","1호선","0159","동묘앞",9292,9942,"20170209"
"20170201","2호선","0201","시청",28535,27738,"20170209"
"20170201","2호선","0202","을지로입구",56520,56471,"20170209"
"20170201","2호선","0203","을지로3가",26118,25486,"20170209"
"20170201","2호선","0204","을지로4가",15186,14509,"20170209"
"20170201","2호선","0205","동대문역사문화공원",18389,21299,"20170209"
"20170201","2호선","0206","신당",15840,16835,"20170209"
"20170201","2호선","0207","상왕십리",13494,12987,"20170209"
"20170201","2호선","0208","왕십리(성동구청)",19929,16721,"20170209"
"20170201","2호선","0209","한양대",8522,9748,"20170209"
"20170201","2호선","0210","뚝섬",18568,19852,"20170209"
"20170201","2호선","0211","성수",32463,34927,"20170209"
"20170201","2호선","0212","건대입구",44985,48637,"20170209"
"20170201","2호선","0213","구의(광진구청)",27340,26905,"20170209"
"20170201","5호선","2528","여의나루",7811,8478,"20170209"
"20170201","5호선","2529","마포",16912,17578,"20170209"
"20170201","5호선","2530","공덕",15387,16300,"20170209"
"20170201","5호선","2531","애오개",8117,8264,"20170209"
"20170201","5호선","2532","충정로(경기대입구)",5634,5896,"20170209"
"20170201","5호선","2533","서대문",19733,20459,"20170209"
