"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20160701","2호선","0213","구의",27692,27362,"20160709"
"20160701","2호선","0214","강변",54306,53126,"20160709"
"20160701","2호선","0215","잠실나루",20404,19969,"20160709"
"20160701","2호선","0216","잠실",89298,81633,"20160709"
"20160701","2호선","0217","신천",30021,31095,"20160709"
"20160701","2호선","0218","종합운동장",15085,17120,"20160709"
"20160701","2호선","0219","삼성",67354,66712,"20160709"
"20160701","2호선","0220","선릉",67834,58410,"20160709"
"20160701","2호선","0221","역삼",59140,63147,"20160709"
"20160701","2호선","0222","강남",111192,111701,"20160709"
"20160701","2호선","0223","교대",45956,50917,"20160709"
"20160701","2호선","0224","서초",25933,25865,"20160709"
"20160701","2호선","0225","방배",21848,22358,"20160709"
"20160701","2호선","0226","사당",47510,52166,"20160709"
"20160701","2호선","0227","낙성대",34266,32610,"20160709"
"20160701","2호선","0228","서울대입구",59105,56580,"20160709"
"20160701","2호선","0229","봉천",26188,24307,"20160709"
"20160701","2호선","0230","신림",78656,78372,"20160709"
"20160701","2호선","0231","신대방",31034,29538,"20160709"
"20160701","2호선","0232","구로디지털단지",73218,73321,"20160709"
"20160701","2호선","0233","대림",33414,34668,"20160709"
"20160701","2호선","0234","신도림",68378,67749,"20160709"
"20160701","2호선","0208","왕십리(성동구청)",21809,19305,"20160709"
"20160701","1호선","0150","서울역",73051,63095,"20160709"
"20160701","1호선","0151","시청",30192,29332,"20160709"
"20160701","1호선","0152","종각",54183,51999,"20160709"
"20160701","1호선","0153","종로3가",33537,32551,"20160709"
"20160701","1호선","0154","종로5가",31512,30635,"20160709"
"20160701","1호선","0155","동대문",15534,17722,"20160709"
"20160701","1호선","0156","신설동",18338,18660,"20160709"
"20160701","1호선","0157","제기동",18685,18921,"20160709"
"20160701","1호선","0158","청량리(지하)",29152,30271,"20160709"
"20160701","1호선","0159","동묘앞",8089,8795,"20160709"
"20160701","2호선","0201","시청",33990,30100,"20160709"
"20160701","2호선","0202","을지로입구",60518,58739,"20160709"
"20160701","2호선","0203","을지로3가",24645,23801,"20160709"
"20160701","2호선","0204","을지로4가",15381,14956,"20160709"
"20160701","2호선","0205","동대문역사문화공원",19242,22720,"20160709"
"20160701","2호선","0206","신당",16221,17103,"20160709"
"20160701","2호선","0207","상왕십리",12437,11909,"20160709"
"20160701","2호선","0239","홍대입구",76376,84579,"20160709"
"20160701","2호선","0240","신촌",53471,55020,"20160709"
"20160701","2호선","0241","이대",21334,22140,"20160709"
"20160701","2호선","0242","아현",11525,11098,"20160709"
"20160701","2호선","0243","충정로",14255,15471,"20160709"
"20160701","2호선","0244","용답",2772,2904,"20160709"
"20160701","2호선","0245","신답",1552,1774,"20160709"
"20160701","2호선","0246","신설동",5376,4596,"20160709"
"20160701","2호선","0247","도림천",1315,1504,"20160709"
"20160701","2호선","0248","양천구청",7766,8487,"20160709"
"20160701","2호선","0249","신정네거리",11285,11906,"20160709"
"20160701","2호선","0250","용두",2640,2721,"20160709"
"20160701","3호선","0309","지축",1497,1631,"20160709"
"20160701","3호선","0310","구파발",18763,15611,"20160709"
"20160701","3호선","0311","연신내",45568,43176,"20160709"
"20160701","3호선","0312","불광",20858,21871,"20160709"
"20160701","3호선","0313","녹번",15216,13252,"20160709"
"20160701","3호선","0314","홍제",21726,20663,"20160709"
"20160701","3호선","0315","무악재",4648,4805,"20160709"
"20160701","3호선","0316","독립문",8317,8295,"20160709"
"20160701","3호선","0317","경복궁",27256,27059,"20160709"
"20160701","3호선","0318","안국",29527,29816,"20160709"
"20160701","3호선","0319","종로3가",10866,13094,"20160709"
"20160701","3호선","0320","을지로3가",11764,12343,"20160709"
"20160701","3호선","0322","동대입구",12274,12813,"20160709"
"20160701","3호선","0323","약수",16533,15936,"20160709"
"20160701","3호선","0324","금호",8779,8197,"20160709"
"20160701","3호선","0325","옥수",11482,12252,"20160709"
"20160701","3호선","0326","압구정",42055,45862,"20160709"
"20160701","3호선","0327","신사",36764,40319,"20160709"
"20160701","3호선","0328","잠원",6601,6657,"20160709"
"20160701","3호선","0329","고속터미널",62823,66781,"20160709"
"20160701","3호선","0330","교대",17423,12497,"20160709"
"20160701","3호선","0331","남부터미널",41725,42015,"20160709"
"20160701","3호선","0332","양재",50594,51992,"20160709"
"20160701","3호선","0333","매봉",14593,14073,"20160709"
"20160701","3호선","0334","도곡",8562,7984,"20160709"
"20160701","3호선","0335","대치",13738,13080,"20160709"
"20160701","3호선","0336","학여울",2403,2544,"20160709"
"20160701","3호선","0337","대청",12253,10927,"20160709"
"20160701","3호선","0338","일원",10754,11350,"20160709"
"20160701","3호선","0339","수서",14210,14588,"20160709"
"20160701","3호선","0340","가락시장",10511,10202,"20160709"
"20160701","3호선","0341","경찰병원",9234,9038,"20160709"
"20160701","3호선","0342","오금",7560,6807,"20160709"
"20160701","4호선","0409","당고개",14253,13406,"20160709"
"20160701","4호선","0410","상계",24188,22234,"20160709"
"20160701","4호선","0411","노원",24987,28380,"20160709"
"20160701","4호선","0412","창동",32902,35515,"20160709"
"20160701","4호선","0413","쌍문",36846,32182,"20160709"
"20160701","4호선","0414","수유(강북구청)",48739,48290,"20160709"
"20160701","4호선","0415","미아",20765,18915,"20160709"
"20160701","4호선","0416","미아사거리",36382,35951,"20160709"
"20160701","4호선","0417","길음",29941,28955,"20160709"
"20160701","4호선","0418","성신여대입구",28603,26899,"20160709"
"20160701","4호선","0419","한성대입구",17712,16668,"20160709"
"20160701","4호선","0420","혜화",43327,44099,"20160709"
"20160701","4호선","0421","동대문",28829,29416,"20160709"
"20160701","4호선","0422","동대문역사문화공원",24954,22679,"20160709"
"20160701","4호선","0423","충무로",37834,39305,"20160709"
"20160701","2호선","0209","한양대",10137,11057,"20160709"
"20160701","2호선","0210","뚝섬",18617,19963,"20160709"
"20160701","2호선","0211","성수",31646,33981,"20160709"
"20160701","2호선","0212","건대입구",45433,51336,"20160709"
"20160701","5호선","2544","장한평",21174,21673,"20160709"
"20160701","5호선","2545","군자",12137,13382,"20160709"
"20160701","5호선","2546","아차산",16041,15152,"20160709"
"20160701","5호선","2547","광나루",15548,13869,"20160709"
"20160701","5호선","2548","천호",22267,23505,"20160709"
"20160701","5호선","2549","강동",20989,17920,"20160709"
"20160701","5호선","2550","길동",8538,9097,"20160709"
