"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20160101","2호선","0210","뚝섬",5374,5117,"20160109"
"20160101","2호선","0211","성수",6730,6858,"20160109"
"20160101","2호선","0212","건대입구",31453,33343,"20160109"
"20160101","2호선","0213","구의",10553,9629,"20160109"
"20160101","2호선","0214","강변",32259,35307,"20160109"
"20160101","2호선","0215","잠실나루",6116,5839,"20160109"
"20160101","2호선","0216","잠실",50864,45006,"20160109"
"20160101","2호선","0217","신천",12433,12627,"20160109"
"20160101","2호선","0218","종합운동장",6469,6142,"20160109"
"20160101","2호선","0219","삼성",19324,19310,"20160109"
"20160101","2호선","0220","선릉",11593,9255,"20160109"
"20160101","2호선","0221","역삼",9643,9718,"20160109"
"20160101","2호선","0222","강남",37893,39308,"20160109"
"20160101","2호선","0223","교대",9581,9762,"20160109"
"20160101","2호선","0224","서초",4359,4197,"20160109"
"20160101","2호선","0225","방배",5843,5921,"20160109"
"20160101","2호선","0226","사당",19757,21167,"20160109"
"20160101","2호선","0227","낙성대",14361,12727,"20160109"
"20160101","2호선","0228","서울대입구",25538,24441,"20160109"
"20160101","2호선","0229","봉천",11027,10296,"20160109"
"20160101","2호선","0230","신림",41158,40203,"20160109"
"20160101","2호선","0231","신대방",15163,14507,"20160109"
"20160101","2호선","0232","구로디지털단지",27016,26251,"20160109"
"20160101","2호선","0233","대림",18707,20509,"20160109"
"20160101","2호선","0234","신도림",31526,31498,"20160109"
"20160101","2호선","0235","문래",5927,5917,"20160109"
"20160101","2호선","0236","영등포구청",6489,6362,"20160109"
"20160101","2호선","0237","당산",8424,8935,"20160109"
"20160101","2호선","0238","합정",16668,16576,"20160109"
"20160101","2호선","0239","홍대입구",63294,63961,"20160109"
"20160101","2호선","0240","신촌",29518,28196,"20160109"
"20160101","2호선","0241","이대",11610,12120,"20160109"
"20160101","2호선","0242","아현",4077,3887,"20160109"
"20160101","2호선","0243","충정로",3882,3830,"20160109"
"20160101","2호선","0244","용답",1451,1441,"20160109"
"20160101","2호선","0245","신답",583,593,"20160109"
"20160101","2호선","0246","신설동",1717,1447,"20160109"
"20160101","5호선","2527","여의도",5186,5892,"20160109"
"20160101","5호선","2528","여의나루",4079,4143,"20160109"
"20160101","5호선","2529","마포",4824,4662,"20160109"
"20160101","5호선","2530","공덕",4119,4035,"20160109"
"20160101","5호선","2531","애오개",2334,2299,"20160109"
"20160101","5호선","2532","충정로",1247,1145,"20160109"
"20160101","5호선","2533","서대문",4464,4181,"20160109"
"20160101","5호선","2534","광화문",18633,17869,"20160109"
"20160101","5호선","2535","종로3가",7875,7693,"20160109"
"20160101","5호선","2536","을지로4가",1204,1433,"20160109"
"20160101","2호선","0247","도림천",287,267,"20160109"
"20160101","2호선","0248","양천구청",2999,3155,"20160109"
"20160101","2호선","0249","신정네거리",5471,5522,"20160109"
"20160101","2호선","0250","용두",1033,1084,"20160109"
"20160101","3호선","0309","지축",670,677,"20160109"
"20160101","3호선","0310","구파발",7516,6932,"20160109"
"20160101","3호선","0311","연신내",21994,21230,"20160109"
"20160101","3호선","0312","불광",10185,11438,"20160109"
"20160101","3호선","0313","녹번",6134,5357,"20160109"
"20160101","3호선","0314","홍제",9506,8884,"20160109"
"20160101","3호선","0315","무악재",1896,1934,"20160109"
"20160101","3호선","0316","독립문",3646,3704,"20160109"
"20160101","3호선","0317","경복궁",12378,15083,"20160109"
"20160101","3호선","0318","안국",16018,17724,"20160109"
"20160101","3호선","0319","종로3가",2889,4737,"20160109"
"20160101","3호선","0320","을지로3가",2317,2651,"20160109"
"20160101","3호선","0321","충무로",1,0,"20160109"
"20160101","3호선","0322","동대입구",6539,7348,"20160109"
"20160101","3호선","0323","약수",6166,5746,"20160109"
"20160101","3호선","0324","금호",3729,3353,"20160109"
"20160101","3호선","0325","옥수",4597,4703,"20160109"
"20160101","3호선","0326","압구정",11263,12023,"20160109"
