"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20160901","2호선","0201","시청",30357,30284,"20160909"
"20160901","2호선","0202","을지로입구",58052,59587,"20160909"
"20160901","2호선","0203","을지로3가",24177,24196,"20160909"
"20160901","2호선","0204","을지로4가",15994,15648,"20160909"
"20160901","2호선","0205","동대문역사문화공원",20849,23826,"20160909"
"20160901","2호선","0206","신당",16986,17733,"20160909"
"20160901","2호선","0207","상왕십리",12680,11802,"20160909"
"20160901","2호선","0208","왕십리(성동구청)",23667,17798,"20160909"
"20160901","2호선","0209","한양대",15895,19787,"20160909"
"20160901","2호선","0210","뚝섬",19370,20689,"20160909"
"20160901","2호선","0211","성수",31182,34178,"20160909"
"20160901","2호선","0212","건대입구",47633,51727,"20160909"
"20160901","2호선","0213","구의",28317,27559,"20160909"
"20160901","2호선","0214","강변",50931,47028,"20160909"
"20160901","2호선","0215","잠실나루",21703,21008,"20160909"
"20160901","2호선","0216","잠실",92290,87426,"20160909"
"20160901","2호선","0217","신천",29551,28916,"20160909"
"20160901","2호선","0218","종합운동장",15030,17332,"20160909"
"20160901","2호선","0219","삼성",66915,69812,"20160909"
"20160901","2호선","0220","선릉",67735,58020,"20160909"
"20160901","2호선","0221","역삼",55963,62897,"20160909"
"20160901","2호선","0222","강남",109174,108106,"20160909"
"20160901","2호선","0223","교대",46598,51106,"20160909"
"20160901","2호선","0224","서초",26390,26610,"20160909"
"20160901","2호선","0225","방배",27087,27768,"20160909"
"20160901","2호선","0226","사당",47412,54358,"20160909"
"20160901","2호선","0227","낙성대",35651,35119,"20160909"
"20160901","2호선","0228","서울대입구",61055,59019,"20160909"
"20160901","2호선","0229","봉천",27474,25304,"20160909"
"20160901","2호선","0230","신림",79794,77372,"20160909"
"20160901","2호선","0231","신대방",32023,30514,"20160909"
"20160901","2호선","0232","구로디지털단지",73842,74522,"20160909"
"20160901","2호선","0233","대림",34831,35808,"20160909"
"20160901","2호선","0234","신도림",68372,68029,"20160909"
"20160901","2호선","0235","문래",23041,23073,"20160909"
"20160901","2호선","0236","영등포구청",26181,26621,"20160909"
"20160901","2호선","0237","당산",26001,29856,"20160909"
"20160901","2호선","0238","합정",36757,37399,"20160909"
"20160901","2호선","0239","홍대입구",77378,82475,"20160909"
"20160901","2호선","0240","신촌",55044,55143,"20160909"
"20160901","2호선","0241","이대",25232,27674,"20160909"
"20160901","3호선","0318","안국",29033,30832,"20160909"
"20160901","3호선","0319","종로3가",10069,12558,"20160909"
"20160901","3호선","0320","을지로3가",11108,12713,"20160909"
"20160901","3호선","0321","충무로",1,0,"20160909"
"20160901","3호선","0322","동대입구",12466,14899,"20160909"
"20160901","3호선","0323","약수",16485,15991,"20160909"
"20160901","3호선","0324","금호",8866,8263,"20160909"
"20160901","3호선","0325","옥수",11696,11860,"20160909"
"20160901","3호선","0326","압구정",38682,42219,"20160909"
"20160901","3호선","0327","신사",35319,39039,"20160909"
"20160901","3호선","0328","잠원",6906,6533,"20160909"
"20160901","3호선","0329","고속터미널",51638,51922,"20160909"
"20160901","3호선","0330","교대",17562,12968,"20160909"
"20160901","3호선","0331","남부터미널",37953,39246,"20160909"
"20160901","3호선","0332","양재",49444,52973,"20160909"
"20160901","3호선","0333","매봉",14339,13950,"20160909"
"20160901","3호선","0334","도곡",8207,7622,"20160909"
"20160901","3호선","0335","대치",14230,13597,"20160909"
"20160901","3호선","0336","학여울",4296,4467,"20160909"
"20160901","3호선","0337","대청",12371,10737,"20160909"
"20160901","3호선","0338","일원",11727,12003,"20160909"
"20160901","3호선","0339","수서",14086,14389,"20160909"
"20160901","3호선","0340","가락시장",10747,10353,"20160909"
"20160901","3호선","0341","경찰병원",9146,9226,"20160909"
"20160901","3호선","0342","오금",8019,7132,"20160909"
"20160901","4호선","0409","당고개",15786,14787,"20160909"
"20160901","4호선","0410","상계",25700,22986,"20160909"
"20160901","4호선","0411","노원",25766,28545,"20160909"
"20160901","4호선","0412","창동",34749,37602,"20160909"
"20160901","4호선","0413","쌍문",39184,34136,"20160909"
"20160901","4호선","0414","수유(강북구청)",53091,51587,"20160909"
"20160901","4호선","0415","미아",22446,20535,"20160909"
"20160901","4호선","0416","미아사거리",36985,35769,"20160909"
"20160901","4호선","0417","길음",33925,32609,"20160909"
"20160901","4호선","0418","성신여대입구",32039,29607,"20160909"
"20160901","4호선","0419","한성대입구",20153,19051,"20160909"
"20160901","4호선","0420","혜화",43873,45759,"20160909"
"20160901","4호선","0421","동대문",29711,30615,"20160909"
"20160901","4호선","0422","동대문역사문화공원",26063,24535,"20160909"
"20160901","4호선","0423","충무로",40615,41779,"20160909"
"20160901","4호선","0424","명동",42757,46203,"20160909"
"20160901","4호선","0425","회현",35246,37829,"20160909"
"20160901","4호선","0426","서울역",14255,22735,"20160909"
"20160901","4호선","0427","숙대입구",21299,21024,"20160909"
"20160901","4호선","0428","삼각지",5772,6752,"20160909"
"20160901","4호선","0429","신용산",15017,15986,"20160909"
"20160901","4호선","0430","이촌",9812,11146,"20160909"
"20160901","4호선","0431","동작",3082,3463,"20160909"
"20160901","4호선","0432","총신대입구",25530,28771,"20160909"
