"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20161001","6호선","2619","디지털미디어시티",14350,15162,"20161009"
"20161001","6호선","2620","월드컵경기장",13926,15907,"20161009"
"20161001","6호선","2621","마포구청",11113,9681,"20161009"
"20161001","6호선","2622","망원",11510,12533,"20161009"
"20161001","6호선","2623","합정",14287,13426,"20161009"
"20161001","6호선","2624","상수",11784,14772,"20161009"
"20161001","6호선","2625","광흥창",7257,6772,"20161009"
"20161001","6호선","2626","대흥",6771,6776,"20161009"
"20161001","6호선","2627","공덕",12436,12079,"20161009"
"20161001","6호선","2628","효창공원앞",5992,5405,"20161009"
"20161001","6호선","2629","삼각지",8884,5996,"20161009"
"20161001","6호선","2630","녹사평(용산구청)",10035,11395,"20161009"
"20161001","6호선","2631","이태원",22571,29240,"20161009"
"20161001","6호선","2632","한강진",6364,8050,"20161009"
"20161001","6호선","2633","버티고개",1974,1956,"20161009"
"20161001","6호선","2634","약수",2970,2843,"20161009"
"20161001","6호선","2635","청구",3091,3256,"20161009"
"20161001","6호선","2636","신당",8039,6460,"20161009"
"20161001","6호선","2637","동묘앞",9792,8618,"20161009"
"20161001","6호선","2638","창신",2656,2087,"20161009"
"20161001","6호선","2639","보문",7502,6473,"20161009"
"20161001","6호선","2640","안암",11254,10892,"20161009"
"20161001","6호선","2641","고려대",8466,7878,"20161009"
"20161001","6호선","2642","월곡",10283,9466,"20161009"
"20161001","6호선","2643","상월곡",5045,4264,"20161009"
"20161001","6호선","2644","돌곶이",8513,7594,"20161009"
"20161001","6호선","2645","석계",11439,10999,"20161009"
"20161001","6호선","2646","태릉입구",4683,5335,"20161009"
"20161001","6호선","2647","화랑대",10835,8126,"20161009"
"20161001","6호선","2648","봉화산(서울의료원)",7444,7001,"20161009"
"20161001","7호선","2711","장암",2288,1277,"20161009"
"20161001","7호선","2712","도봉산",8696,11200,"20161009"
"20161001","7호선","2713","수락산",13606,12857,"20161009"
"20161001","7호선","2714","마들",10606,9299,"20161009"
"20161001","7호선","2715","노원",19708,21991,"20161009"
"20161001","7호선","2716","중계",13432,11658,"20161009"
"20161001","7호선","2717","하계",17954,16704,"20161009"
"20161001","7호선","2718","공릉",10958,10599,"20161009"
"20161001","7호선","2719","태릉입구",8180,6724,"20161009"
"20161001","7호선","2720","먹골",10297,9786,"20161009"
"20161001","7호선","2721","중화",10277,9357,"20161009"
"20161001","7호선","2722","상봉",16864,15658,"20161009"
"20161001","7호선","2723","면목",13802,12702,"20161009"
"20161001","7호선","2724","사가정",14939,13641,"20161009"
"20161001","7호선","2725","용마산",5324,4917,"20161009"
"20161001","7호선","2726","중곡",8630,7787,"20161009"
"20161001","7호선","2727","군자",13256,8965,"20161009"
"20161001","7호선","2728","어린이대공원",18506,17844,"20161009"
"20161001","7호선","2729","건대입구",20070,22002,"20161009"
"20161001","7호선","2730","뚝섬유원지",13670,13512,"20161009"
"20161001","7호선","2731","청담",15705,17242,"20161009"
"20161001","7호선","2732","강남구청",12634,13776,"20161009"
"20161001","7호선","2745","신풍",9992,9629,"20161009"
"20161001","7호선","2746","대림",10421,11648,"20161009"
"20161001","7호선","2747","남구로",11575,11863,"20161009"
"20161001","7호선","2748","가산디지털단지",20945,19362,"20161009"
"20161001","7호선","2749","철산",21840,21545,"20161009"
"20161001","7호선","2750","광명사거리",24589,23834,"20161009"
"20161001","7호선","2751","천왕",6820,6273,"20161009"
"20161001","7호선","2752","온수",7651,7546,"20161009"
"20161001","7호선","2753","까치울",5769,5370,"20161009"
"20161001","7호선","2754","부천종합운동장",6135,5687,"20161009"
"20161001","7호선","2755","춘의",6354,5960,"20161009"
"20161001","7호선","2756","신중동",12497,12177,"20161009"
"20161001","7호선","2757","부천시청",11780,11707,"20161009"
"20161001","7호선","2758","상동",14487,15106,"20161009"
"20161001","7호선","2759","삼산체육관",4953,4614,"20161009"
"20161001","7호선","2760","굴포천",7821,7903,"20161009"
"20161001","7호선","2761","부평구청",9655,7705,"20161009"
"20161001","8호선","2811","암사",14603,12847,"20161009"
"20161001","8호선","2812","천호",16861,19533,"20161009"
"20161001","8호선","2813","강동구청",7683,7562,"20161009"
"20161001","8호선","2814","몽촌토성",7616,7961,"20161009"
"20161001","8호선","2815","잠실",13577,16072,"20161009"
"20161001","8호선","2816","석촌",7239,7459,"20161009"
"20161001","8호선","2817","송파",4535,4416,"20161009"
"20161001","8호선","2818","가락시장",5556,6068,"20161009"
"20161001","8호선","2819","문정",5482,5081,"20161009"
"20161001","8호선","2820","장지",12966,12329,"20161009"
"20161001","8호선","2821","복정",7768,6085,"20161009"
"20161001","8호선","2822","산성",6779,6520,"20161009"
"20161001","8호선","2823","남한산성입구",11628,10114,"20161009"
"20161001","8호선","2824","단대오거리",10590,9581,"20161009"
"20161001","8호선","2825","신흥",4892,5134,"20161009"
"20161001","8호선","2826","수진",4549,4022,"20161009"
"20161001","8호선","2827","모란",4250,3324,"20161009"
"20161001","9호선","4101","개화",5044,3511,"20161009"
"20161001","9호선","4102","김포공항",9232,13250,"20161009"
"20161001","9호선","4103","공항시장",2672,2878,"20161009"
"20161001","9호선","4104","신방화",6962,6409,"20161009"
"20161001","9호선","4105","마곡나루",2396,2113,"20161009"
"20161001","9호선","4106","양천향교",5882,5465,"20161009"
"20161001","9호선","4107","가양",17717,16485,"20161009"
"20161001","9호선","4108","증미",5038,4903,"20161009"
"20161001","9호선","4109","등촌",8095,7694,"20161009"
