"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20161201","6호선","2640","안암(고대병원앞)",17173,17389,"20161209"
"20161201","6호선","2641","고려대(종암)",12025,11752,"20161209"
"20161201","6호선","2642","월곡(동덕여대)",15721,14724,"20161209"
"20161201","6호선","2643","상월곡(한국과학기술연구원)",7795,7410,"20161209"
"20161201","6호선","2644","돌곶이",11146,10309,"20161209"
"20161201","6호선","2645","석계",16137,16238,"20161209"
"20161201","6호선","2646","태릉입구",5964,7731,"20161209"
"20161201","6호선","2647","화랑대(서울여대입구)",16977,12604,"20161209"
"20161201","6호선","2648","봉화산(서울의료원)",11109,10384,"20161209"
"20161201","7호선","2711","장암",2820,902,"20161209"
"20161201","7호선","2712","도봉산",10629,12184,"20161209"
"20161201","7호선","2713","수락산",15858,15273,"20161209"
"20161201","7호선","2714","마들",14610,13327,"20161209"
"20161201","7호선","2715","노원",22703,24652,"20161209"
"20161201","7호선","2716","중계",18565,17020,"20161209"
"20161201","7호선","2717","하계",24061,22680,"20161209"
"20161201","7호선","2718","공릉(서울과학기술대)",15671,15334,"20161209"
"20161201","7호선","2719","태릉입구",11094,10313,"20161209"
"20161201","7호선","2720","먹골",11803,11446,"20161209"
"20161201","7호선","2721","중화",13520,13024,"20161209"
"20161201","7호선","2722","상봉(시외버스터미널)",19829,18746,"20161209"
"20161201","7호선","2723","면목",18800,18421,"20161209"
"20161201","7호선","2724","사가정",17637,17343,"20161209"
"20161201","7호선","2725","용마산",7277,6556,"20161209"
"20161201","7호선","2726","중곡",11828,10782,"20161209"
"20161201","7호선","2727","군자(능동)",16403,10378,"20161209"
"20161201","7호선","2728","어린이대공원(세종대)",19375,19616,"20161209"
"20161201","7호선","2729","건대입구",18899,20600,"20161209"
"20161201","7호선","2730","뚝섬유원지",8226,7940,"20161209"
"20161201","7호선","2731","청담",24980,29807,"20161209"
"20161201","7호선","2732","강남구청",17524,19391,"20161209"
"20161201","7호선","2733","학동",26589,29802,"20161209"
