"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20160801","2호선","0239","홍대입구",78244,81561,"20160809"
"20160801","2호선","0240","신촌",48295,49923,"20160809"
"20160801","2호선","0241","이대",19947,20989,"20160809"
"20160801","2호선","0242","아현",9794,9138,"20160809"
"20160801","2호선","0243","충정로",11576,12480,"20160809"
"20160801","2호선","0244","용답",2348,2393,"20160809"
"20160801","2호선","0245","신답",1296,1423,"20160809"
"20160801","2호선","0246","신설동",3439,3303,"20160809"
"20160801","2호선","0247","도림천",1049,1130,"20160809"
"20160801","2호선","0248","양천구청",6970,7290,"20160809"
"20160801","2호선","0249","신정네거리",10614,10506,"20160809"
"20160801","2호선","0250","용두",2368,2493,"20160809"
"20160801","3호선","0309","지축",1476,1386,"20160809"
"20160801","3호선","0310","구파발",17068,14199,"20160809"
"20160801","3호선","0311","연신내",41032,39059,"20160809"
"20160801","3호선","0312","불광",19409,21225,"20160809"
"20160801","3호선","0313","녹번",12890,11087,"20160809"
"20160801","3호선","0314","홍제",19391,18237,"20160809"
"20160801","3호선","0315","무악재",4126,3952,"20160809"
"20160801","3호선","0316","독립문",7059,7066,"20160809"
"20160801","3호선","0317","경복궁",23260,25188,"20160809"
"20160801","3호선","0318","안국",24896,26610,"20160809"
"20160801","3호선","0319","종로3가",5055,7381,"20160809"
"20160801","3호선","0320","을지로3가",8518,9798,"20160809"
"20160801","3호선","0322","동대입구",9255,10148,"20160809"
"20160801","3호선","0323","약수",14153,13531,"20160809"
"20160801","3호선","0324","금호",7619,7006,"20160809"
"20160801","3호선","0325","옥수",10010,10513,"20160809"
"20160801","3호선","0326","압구정",36430,39819,"20160809"
"20160801","1호선","0150","서울역",66690,57667,"20160809"
"20160801","1호선","0151","시청",25281,25392,"20160809"
"20160801","1호선","0152","종각",49913,48178,"20160809"
"20160801","1호선","0153","종로3가",32482,30989,"20160809"
"20160801","1호선","0154","종로5가",22231,22472,"20160809"
"20160801","1호선","0155","동대문",16152,19309,"20160809"
"20160801","1호선","0156","신설동",15475,15267,"20160809"
"20160801","1호선","0157","제기동",18223,18713,"20160809"
"20160801","1호선","0158","청량리(지하)",28286,29438,"20160809"
"20160801","1호선","0159","동묘앞",8328,8769,"20160809"
"20160801","2호선","0201","시청",27595,26461,"20160809"
"20160801","2호선","0202","을지로입구",49714,50628,"20160809"
"20160801","2호선","0203","을지로3가",20259,19964,"20160809"
"20160801","4호선","0428","삼각지",4689,5643,"20160809"
"20160801","4호선","0429","신용산",12824,13681,"20160809"
"20160801","일산선","1948","원흥",6076,5311,"20160809"
"20160801","일산선","1950","삼송",12227,11668,"20160809"
"20160801","일산선","1951","원당",11834,11161,"20160809"
"20160801","일산선","1952","화정",19698,20285,"20160809"
"20160801","일산선","1953","대곡",1516,1138,"20160809"
"20160801","일산선","1954","백석",11813,11565,"20160809"
"20160801","일산선","1955","마두",8489,8874,"20160809"
"20160801","일산선","1956","정발산",8240,8785,"20160809"
