"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20161101","3호선","0321","충무로",2,0,"20161109"
"20161101","3호선","0322","동대입구",13819,15762,"20161109"
"20161101","3호선","0323","약수",16030,15761,"20161109"
"20161101","3호선","0324","금호",8699,8051,"20161109"
"20161101","3호선","0325","옥수",10817,11387,"20161109"
"20161101","3호선","0326","압구정",37468,41342,"20161109"
"20161101","3호선","0327","신사",31829,34805,"20161109"
"20161101","3호선","0328","잠원",6766,6567,"20161109"
"20161101","3호선","0329","고속터미널",48252,48471,"20161109"
"20161101","3호선","0330","교대(법원.검찰청)",16871,12202,"20161109"
"20161101","3호선","0331","남부터미널(예술의전당)",35997,37864,"20161109"
"20161101","3호선","0332","양재(서초구청)",47691,50867,"20161109"
"20161101","3호선","0333","매봉",13809,13560,"20161109"
"20161101","3호선","0334","도곡",8051,7557,"20161109"
"20161101","3호선","0335","대치",13522,12975,"20161109"
"20161101","3호선","0336","학여울",2229,2313,"20161109"
"20161101","3호선","0337","대청",11881,10457,"20161109"
"20161101","3호선","0338","일원",11279,11603,"20161109"
"20161101","3호선","0339","수서",14030,14309,"20161109"
"20161101","3호선","0340","가락시장",10612,10206,"20161109"
"20161101","1호선","0150","서울역",61110,55693,"20161109"
"20161101","1호선","0151","시청",29569,29648,"20161109"
"20161101","1호선","0152","종각",50596,47976,"20161109"
"20161101","1호선","0153","종로3가",35581,31727,"20161109"
"20161101","1호선","0154","종로5가",29293,29326,"20161109"
"20161101","1호선","0155","동대문",16028,18103,"20161109"
"20161101","1호선","0156","신설동",18454,18536,"20161109"
"20161101","1호선","0157","제기동",20947,21476,"20161109"
"20161101","1호선","0158","청량리(서울시립대입구)",30078,30817,"20161109"
"20161101","1호선","0159","동묘앞",9886,10571,"20161109"
"20161101","2호선","0201","시청",30706,30057,"20161109"
"20161101","2호선","0202","을지로입구",56773,57457,"20161109"
"20161101","2호선","0203","을지로3가",24372,24147,"20161109"
"20161101","2호선","0204","을지로4가",14944,14630,"20161109"
"20161101","2호선","0205","동대문역사문화공원",19350,22586,"20161109"
"20161101","2호선","0206","신당",16383,17356,"20161109"
"20161101","2호선","0207","상왕십리",12001,11498,"20161109"
"20161101","2호선","0208","왕십리(성동구청)",22751,17695,"20161109"
"20161101","2호선","0209","한양대",20366,24023,"20161109"
"20161101","2호선","0210","뚝섬",19139,20571,"20161109"
"20161101","2호선","0211","성수",31476,34094,"20161109"
"20161101","2호선","0212","건대입구",45057,48218,"20161109"
"20161101","2호선","0213","구의(광진구청)",27721,27244,"20161109"
"20161101","2호선","0214","강변(동서울터미널)",45758,44892,"20161109"
"20161101","2호선","0215","잠실나루",20849,20066,"20161109"
"20161101","2호선","0216","잠실(송파구청)",85745,81077,"20161109"
"20161101","2호선","0217","신천",29013,28139,"20161109"
"20161101","2호선","0218","종합운동장",16755,19267,"20161109"
"20161101","2호선","0219","삼성(무역센터)",59895,61606,"20161109"
"20161101","2호선","0220","선릉",66722,57439,"20161109"
"20161101","2호선","0221","역삼",56249,61745,"20161109"
"20161101","2호선","0222","강남",101431,100257,"20161109"
"20161101","2호선","0223","교대(법원.검찰청)",44681,49302,"20161109"
"20161101","6호선","2620","월드컵경기장(성산)",6843,7161,"20161109"
"20161101","3호선","0341","경찰병원",9044,9150,"20161109"
"20161101","3호선","0342","오금",7928,6954,"20161109"
"20161101","4호선","0409","당고개",14974,13961,"20161109"
"20161101","4호선","0410","상계",24977,22313,"20161109"
"20161101","4호선","0411","노원",23954,26776,"20161109"
"20161101","4호선","0412","창동",33161,35833,"20161109"
"20161101","4호선","0413","쌍문",37758,33279,"20161109"
"20161101","4호선","0414","수유(강북구청)",51146,50013,"20161109"
"20161101","4호선","0415","미아(서울사이버대학)",21733,20075,"20161109"
"20161101","4호선","0416","미아사거리",35663,34754,"20161109"
"20161101","4호선","0417","길음",32509,31890,"20161109"
