"사용일자","노선명","역ID","역명",승차총승객수,하차총승객수,"등록일자"
"20160601","3호선","0326","압구정",39167,43939,"20160609"
"20160601","3호선","0327","신사",33688,36715,"20160609"
"20160601","3호선","0328","잠원",6868,6352,"20160609"
"20160601","3호선","0329","고속터미널",49231,49882,"20160609"
"20160601","1호선","0152","종각",51373,49533,"20160609"
"20160601","1호선","0153","종로3가",38545,35222,"20160609"
"20160601","1호선","0154","종로5가",30812,31517,"20160609"
"20160601","1호선","0155","동대문",16602,18712,"20160609"
"20160601","1호선","0156","신설동",19040,18737,"20160609"
"20160601","1호선","0157","제기동",20749,21049,"20160609"
"20160601","1호선","0158","청량리(지하)",31325,32502,"20160609"
"20160601","1호선","0159","동묘앞",10063,10698,"20160609"
"20160601","2호선","0201","시청",31245,30906,"20160609"
"20160601","2호선","0202","을지로입구",56664,57864,"20160609"
"20160601","2호선","0203","을지로3가",25335,24861,"20160609"
"20160601","2호선","0204","을지로4가",15466,15198,"20160609"
"20160601","2호선","0205","동대문역사문화공원",19546,22842,"20160609"
"20160601","2호선","0206","신당",16990,17873,"20160609"
"20160601","2호선","0207","상왕십리",12821,12206,"20160609"
"20160601","2호선","0208","왕십리(성동구청)",23628,18897,"20160609"
"20160601","2호선","0209","한양대",16787,20745,"20160609"
"20160601","2호선","0210","뚝섬",19171,20535,"20160609"
"20160601","2호선","0211","성수",32272,35174,"20160609"
"20160601","2호선","0212","건대입구",47308,51236,"20160609"
"20160601","2호선","0213","구의",29472,28960,"20160609"
"20160601","2호선","0214","강변",48836,46921,"20160609"
"20160601","2호선","0215","잠실나루",22335,21505,"20160609"
"20160601","2호선","0216","잠실",86075,80578,"20160609"
"20160601","2호선","0217","신천",30120,28953,"20160609"
"20160601","2호선","0218","종합운동장",21355,24503,"20160609"
"20160601","2호선","0219","삼성",60993,64136,"20160609"
"20160601","2호선","0220","선릉",69581,59972,"20160609"
"20160601","2호선","0221","역삼",56912,63804,"20160609"
"20160601","2호선","0222","강남",107582,107901,"20160609"
"20160601","2호선","0223","교대",46673,51904,"20160609"
"20160601","2호선","0224","서초",26657,27435,"20160609"
"20160601","2호선","0225","방배",26690,26844,"20160609"
"20160601","2호선","0226","사당",49302,54488,"20160609"
"20160601","2호선","0227","낙성대",35063,34193,"20160609"
"20160601","2호선","0228","서울대입구",60087,59226,"20160609"
"20160601","1호선","0150","서울역",60891,56009,"20160609"
"20160601","1호선","0151","시청",29019,29263,"20160609"
"20160601","5호선","2511","방화",9004,8434,"20160609"
